address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"kp2, Đường Bùi Trọng Nghĩa, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Tây Nam,,,,,,Đất thổ cư,15 m,,2350000000,"15,67 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,150 m2,,Đất,,Phường Trảng Dài,10 m
"Đường Quốc Lộ 1, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,N50,Nam,,,,,Mặt tiền,Đất thổ cư,22 m,,199000000,"1,99 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Đất,,Xã Hưng Thịnh,5 m
"Đường Tỉnh Lộ 768, Xã Trị An, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,,,,,,,Đất nông nghiệp,208 m,,5500000000,343.750 đ/m2,,1,,,Đồng Nai,,16000 m2,,Đất,,Xã Trị An,77 m
"Đường Hoa, Xã Sông Thao, Đồng Nai",,,,,,,,,,,,Đất thổ cư,20 m,,200000000,2 triệu/m2,,,,,Đồng Nai,,100 m2,,Đất,,Xã Sông Thao,5 m
"Đường Nguyễn Hải, Xã An Phước, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,Long thành center2,,,,,,,Đất thổ cư,19 m,,3000000000,"31,25 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,96 m2,,Đất,,Xã An Phước,5 m
"Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất nông nghiệp,60 m,,3000000000,"2,89 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1038 m2,,Đất,,Xã Bàu Cạn,15 m
"Đường Sông Nhạn, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",,,Huyện Thống Nhất,,,,,,,,,Đất thổ cư,20 m,,800000000,8 triệu/m2,,Đang chờ sổ,,,Đồng Nai,,100 m2,,Đất,,Xã Hưng Lộc,5 m
"đường21, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,Nam,,,,,Mặt tiền,Đất công nghiệp,20 m,,159000000,"1,45 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,110 m2,,Đất,,Xã Hưng Thịnh,5 m
"Đường Lê A, Xã Bình Lộc, Thành phố Long Khánh, Đồng Nai",,,Thành phố Long Khánh,,,,,,,,,Đất nông nghiệp,180 m,,35500000000,"1,66 triệu/m2",,Đã có sổ,,,Đồng Nai,,21385 m2,,Đất,,Xã Bình Lộc,106 m
"Xuân Tây, Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,,Đất nông nghiệp,,,2500000000,462.962 đ/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,5400 m2,,Đất,,Xã Xuân Tây,
"Đường Hương lộ 10, Xã Cẩm Đường, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất thổ cư,40 m,,3800000000,"2,92 triệu/m2",,Đã có sổ,,,Đồng Nai,,1300 m2,,Đất,,Xã Cẩm Đường,33 m
"Đường Phùng Hưng, Xã An Viễn, Đồng Nai",,,,,,Đông Nam,,,,,Mặt tiền,Đất thổ cư,20 m,,20000000,200.000 đ/m2,Nở hậu,Đã có sổ,,,Đồng Nai,,100 m2,,Đất,,Xã An Viễn,5 m
"Sông Trầu 9, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,Mặt tiền,Đất nông nghiệp,43 m,,1480000000,"1,48 triệu/m2",,Đã có sổ,,,Đồng Nai,,1000 m2,,Đất,,Xã Sông Trầu,25 m
"Đường Quốc Chí, Xã Trung Hoà, Đồng Nai",,,,,,,,,,,,Đất nông nghiệp,50 m,,1350000000,"1,35 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1000 m2,,Đất,,Xã Trung Hoà,20 m
"Đường Nguyễn Ái Quốc, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,Mặt tiền,Đất nền dự án,20 m,,179000000,"1,79 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Căn hộ/Chung cư,,Phường Tam Hiệp,5 m
"Đường Phùng Hưng, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,700000000,"6,86 triệu/m2",,1,,,Đồng Nai,,102 m2,,Nhà ở,,Phường Tam Phước,5 m
"Đường Trảng Bom, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,Mặt tiền,Đất nông nghiệp,20 m,,175000000,"1,75 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Nhà ở,,Thị trấn Trảng Bom,5 m
"Đường Đông Hòa 11, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,,Đất thổ cư,20 m,,520000000,"5,2 triệu/m2",,Đang chờ sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Nhà ở,,Xã Đông Hoà,5 m
"Đường Quốc Lộ 51, Phường Long Bình Tân, ",,,,,,,,,,,Mặt tiền,Đất thổ cư,,,1200000000,"13,33 triệu/m2",,1,,,,,90 m2,,Đất,,Phường Long Bình Tân,
"Đường Đồng Khởi, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,,Đất thổ cư,20 m,,5100000000,"56,67 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,90 m2,,Đất,,Phường Tân Hiệp,4 m
"Đường Quốc Lộ 51, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,khu 2,5,,,,,Mặt tiền,Đất thổ cư,20 m,,2360000,23.600 đ/m2,,1,1,,Đồng Nai,,100 m2,,Căn hộ/Chung cư,,Xã Long Hưng,5 m
"Đường Quốc Lộ 1, Thị trấn Trảng Bom, Đồng Nai",,,,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,120000000,"1,2 triệu/m2",,,,,Đồng Nai,,100 m2,,Căn hộ/Chung cư,,Thị trấn Trảng Bom,5 m
"Đường Số 2, Xã Xuân Hiệp, Huyện Xuân Lộc, Đồng Nai",,,Huyện Xuân Lộc,,,Nam,,,,,Mặt tiền,Đất thổ cư,32 m,,1150000000,"7,37 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,156 m2,,Căn hộ/Chung cư,,Xã Xuân Hiệp,5 m
"Đường Phước Bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,Đông,,,,,Mặt tiền,Đất nông nghiệp,76 m,,3500000000,"3,38 triệu/m2",,Đã có sổ,,,Đồng Nai,,1034 m2,,Nhà ở,,Xã Phước Bình,13.5 m
"hoà bình, Xã Giang Điền, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,Mặt tiền,Đất công nghiệp,50 m,,2500000000,5 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,500 m2,,Nhà ở,,Xã Giang Điền,10 m
"Đường ĐT 765, Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,Mặt tiền,Đất nông nghiệp,101.33 m,,1900000000,950.000 đ/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,2000 m2,,Đất,,Xã Xuân Tây,19.5 m
"Đường Nguyễn Khắc Hiếu, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,,Đất thổ cư,25 m,,3600000,7.017 đ/m2,,Đã có sổ,,,Đồng Nai,,513 m2,,Đất,,,20 m
"Đường Lê Duẩn, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất thổ cư,200 m,,45000000000,"4,85 triệu/m2",,Đã có sổ,,,Đồng Nai,,9286 m2,,Căn hộ/Chung cư,,Thị trấn Long Thành,46 m
"Đường Quốc lộ 1A, Xã Bảo Hoà, Huyện Xuân Lộc, Đồng Nai",,,Huyện Xuân Lộc,,,,,,,,,Đất nông nghiệp,47 m,,10000000000,"1,32 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,7600 m2,,Căn hộ/Chung cư,,Xã Bảo Hoà,166 m
"Đường Long Thành - Dầu Giây, Xã Long Phước, Huyện Long Thành, ",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất nền dự án,28 m,,2700000000,"5,4 triệu/m2",,1,,,,,500 m2,,Nhà ở,,Xã Long Phước,18 m
"đường 328, Xã Xuân Đông, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,,Đất thổ cư,26 m,,700000000,"5,38 triệu/m2",,Đã có sổ,,,Đồng Nai,,130 m2,,Nhà ở,,Xã Xuân Đông,5 m
"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai.",,,Huyện Trảng Bom,,star new city,Đông Nam,,,,,Mặt tiền,Đất thổ cư,20 m,,1700000000,"21,25 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,80 m2,,Đất,C01,Xã An Viễn,4 m
"Đường Tỉnh lộ 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,Đông,,,,,Mặt tiền,Đất thổ cư,50 m,,3700000000,"3,08 triệu/m2",Nở hậu,Đã có sổ,,,Đồng Nai,,1200 m2,,Đất,,Xã Bình Sơn,23 m
"phước bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất thổ cư,250 m,,125000000000,"1,53 triệu/m2",Nở hậu,Đã có sổ,,,Đồng Nai,,81775 m2,,Đất,,Xã Phước Bình,400 m
"Đường Quốc lộ 1A, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,Đông Nam,,,,,Mặt tiền,Đất thổ cư,22 m,,750000000,"6,82 triệu/m2",,Đã có sổ,,,Đồng Nai,,110 m2,,Đất,,Xã Sông Trầu,5 m
"Đường Hà Huy Giáp, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,,Đất thổ cư,20 m,,3500000000,"31,25 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,112 m2,,Nhà ở,,,5 m
"Hẻm 20, đường Hoàng Diệu, Thành phố Long Khánh, ",,,Thành phố Long Khánh,,,,,,,,,Đất thổ cư,20 m,,1250000000,"12,5 triệu/m2",,1,,,,,100 m2,,Nhà ở,,,5 m
"Bình Hoà - Cây Dương, Xã Bình Hòa, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,14,Bắc,,,,,Mặt tiền,Đất nông nghiệp,39 m,,5500000000,"5,5 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1000 m2,,Nhà ở,441,Xã Bình Hòa,26 m
"Đường Trần Văn Xã, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Nam,,,,,,Đất thổ cư,6 m,,760000000,"12,67 triệu/m2",,Giấy tờ khác,1,,Đồng Nai,,60 m2,,Nhà ở,,Phường Trảng Dài,10 m
"Đường Quốc Lộ 51, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,Mặt tiền,Đất nền dự án,23 m,,390000000,"3,39 triệu/m²",,Đang chờ sổ,Hẻm xe hơi,,Đồng Nai,,115 m²,,Nhà ở,,Phường Tam Phước,5 m
"Đường Hùng Vương, Xã Vĩnh Thanh, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,,Đông Nam,,,,,,Đất nông nghiệp,57 m,,1100000000,"1,1 triệu/m2",,Đã có sổ,,,Đồng Nai,,1000 m2,,Nhà ở,,Xã Vĩnh Thanh,17 m
"Hưng Nghĩa, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",,,Huyện Thống Nhất,,Hưng Nghĩa,,,,,,,Đất nông nghiệp,30 m,,400000000,"2,67 triệu/m2",,,Hẻm xe hơi,,Đồng Nai,,150 m2,,Đất,,Xã Hưng Lộc,5 m
"Đường ĐT 769, Xã Lộc An, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,Đông,,,,,Mặt tiền,Đất thổ cư,18 m,,3000000000,"33,33 triệu/m2",,Đã có sổ,,,Đồng Nai,,90 m2,,Đất,,Xã Lộc An,5 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất nông nghiệp,56 m,,3000000000,3 triệu/m2,,Đã có sổ,,,Đồng Nai,,1000 m2,,Đất,,Xã Bàu Cạn,19 m
"Đường Hương Lộ 6, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,8,,,,,Mặt tiền,Đất thổ cư,20 m,,1540000000,"15,4 triệu/m2",,1,,,Đồng Nai,,100 m2,,Đất,,,5 m
"Tây Hòa, Xã Tây Hoà, Đồng Nai",,,,,,,,,,,,Đất nông nghiệp,137 m,,2600000000,1 triệu/m2,,1,1,,Đồng Nai,,2600 m2,,Đất,,Xã Tây Hoà,14 m
"Đường Đông Hòa 11, Đồng Nai",,,,,,Đông Nam,,,,,Mặt tiền,Đất thổ cư,20 m,,400000000,4 triệu/m2,,1,1,,Đồng Nai,,100 m2,,Căn hộ/Chung cư,,,5 m
"DT765, Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,,Đất nông nghiệp,50 m,,1350000000,"2,7 triệu/m2",,Đã có sổ,,,Đồng Nai,,500 m2,,Căn hộ/Chung cư,,Xã Xuân Tây,10 m
"Đường Quốc Lộ 51, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,RD4,Nam,,,,,Mặt tiền,Đất nền dự án,100 m,,2550000000,"25,5 triệu/m2",,1,1,,Đồng Nai,,100 m2,,Nhà ở,,Xã Long Hưng,5 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,,Đất nền dự án,20 m,,2000000000,20 triệu/m2,,Đã có sổ,,,Đồng Nai,,100 m2,,Nhà ở,,Xã Bình Sơn,5 m
"168, Đường Ngô Quyền, Phường Xuân Thanh, Thành phố Long Khánh, Đồng Nai",,,Thành phố Long Khánh,,,,,,,,Mặt tiền,Đất thổ cư,51 m,,8100000000,"20,25 triệu/m2",,,,,Đồng Nai,,400 m2,,Nhà ở,,Phường Xuân Thanh,7 m
"khu công nghiệp Giang Điền, Xã An Viễn, ",,,,,,,,,,,,Đất nông nghiệp,72 m,,8000000000,"2,45 triệu/m2",,1,,,,,3270 m2,,Nhà ở,,Xã An Viễn,45 m
"Đường Tỉnh lộ 762, Xã Thanh Bình, Đồng Nai",,,,,,,,,,,Mặt tiền,Đất nông nghiệp,57.2 m,,3000000000,"1,5 triệu/m2",,Đã có sổ,,,Đồng Nai,,2000 m2,,Nhà ở,,Xã Thanh Bình,35 m
"số 3, Xã Lang Minh, Huyện Xuân Lộc, Đồng Nai",,,Huyện Xuân Lộc,,,,,,,,,Đất nông nghiệp,50 m,,600000000,230.769 đ/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,2600 m2,,Đất,,Xã Lang Minh,50 m
"Đường Miếu Ông, Xã Thạnh Phú, Huyện Vĩnh Cửu, ",,,Huyện Vĩnh Cửu,,,Đông Bắc,,,,,Mặt tiền,Đất thổ cư,14 m,,1550000000,"16,67 triệu/m2",Nở hậu,1,Hẻm xe hơi,,,,93 m2,,Đất,,Xã Thạnh Phú,6 m
"Trường Tiểu Học Trần Văn Ơn, Phường Bửu Hòa, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,Khu dân cư Bửu Hoà,Đông Bắc,,,,,,Đất thổ cư,20 m,,2350000000,"23,04 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,102.2 m2,,Đất,,Phường Bửu Hòa,5 m
"Đường 769, Xã Lộ 25, Huyện Thống Nhất, Đồng Nai",,,Huyện Thống Nhất,,,Đông,,,,,,Đất thổ cư,21 m,,1100000000,"10,28 triệu/m2",,Đã có sổ,,,Đồng Nai,,107 m2,,Căn hộ/Chung cư,,Xã Lộ 25,5 m
"Đường 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,Tây Nam,,,,,,Đất thổ cư,20 m,,1400000000,14 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Căn hộ/Chung cư,,Xã Thạnh Phú,5 m
"Đường Võ Nguyên Giáp, Xã Bình Minh, Đồng Nai",,,,,,,,,,,,Đất thổ cư,20 m,,1300000000,"12,62 triệu/m2",,,,,Đồng Nai,,103.9 m2,,Căn hộ/Chung cư,,Xã Bình Minh,5 m
"SÔNG THAO - BÀU HÀM - TRẢNG BOM, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,Mặt tiền,Đất nông nghiệp,20 m,,178000000,"1,78 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Nhà ở,,Thị trấn Trảng Bom,5 m
"Đường 25C, Xã Phú Hội, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,T18 TH14,,,,,,Mặt tiền,Đất thổ cư,20 m,,1100000000,11 triệu/m2,,Đã có sổ,,,Đồng Nai,,100 m2,,Nhà ở,,Xã Phú Hội,5 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,Nam,,,,,Mặt tiền,Đất thổ cư,50 m,,3000000000,"5,56 triệu/m2",,1,,,Đồng Nai,,540 m2,,Nhà ở,,Xã Bàu Cạn,10 m
"Đương Chợ Sông Thao, Xã Sông Thao, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,,Đất nông nghiệp,20 m,,180000000,"1,8 triệu/m2",,,,,Đồng Nai,,100 m2,,Đất,,Xã Sông Thao,5 m
"Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất nông nghiệp,50 m,,2950000000,"2,93 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1007 m2,,Đất,,Xã Bàu Cạn,18 m
"Đường Lý Thái Tổ, Xã Phú Hữu, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,,5,,,,,,Đất thổ cư,17.8 m,,800000000,10 triệu/m2,,1,1,,Đồng Nai,,80 m2,,Đất,,Xã Phú Hữu,4.5 m
"Đường 106, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai",,,Huyện Định Quán,,,,,,,,,Đất nông nghiệp,120 m,,3000000000,250.000 đ/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,12000 m2,,Đất,,Xã Phú Ngọc,100 m
"Đường Tỉnh Lộ 765, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,Mặt tiền,Đất thổ cư,,,8000000000,66.666 đ/m2,Nở hậu,Đã có sổ,,,Đồng Nai,,120000 m2,,Đất,,Xã Lâm San,
"Đường Nguyễn Hoàng, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,Đông,,,,,Mặt tiền,Đất nông nghiệp,25 m,,1050000000,"1,01 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1041 m2,,Đất,,Xã Sông Trầu,40 m
"hẻm số 6 Phan Văn Đáng, Đường Phan Văn Đáng, Xã Phú Hữu, Huyện Nhơn Trạch, ",,,Huyện Nhơn Trạch,,,Bắc,,,,,,Đất thổ cư,31 m,,2800000000,"16,57 triệu/m2",,1,,,,,169 m2,,Đất,,Xã Phú Hữu,5 m
"Đường Tân Hiệp, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,,Đất nông nghiệp,50 m,,3250000000,"3,15 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1033 m2,,Đất,,Thị trấn Long Thành,22 m
"Đường 768, Xã Bình Hòa, Huyện Vĩnh Cửu, ",,,Huyện Vĩnh Cửu,,,Bắc,,,,,,Đất thổ cư,18 m,,1550000000,"17,22 triệu/m2",,1,,,,,90 m2,,Đất,,Xã Bình Hòa,5 m
"Đường D11, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,,Đất nông nghiệp,20 m,,170000000,"1,7 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Căn hộ/Chung cư,,Xã Đông Hoà,5 m
"Đường Huỳnh Tịnh Của, Phường 8, Quận 3, Tp Hồ Chí Minh",,,Quận 3,,,,,,,Nhà ngõ,,,14 m,110 m²,6500000000,"151,16 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,43 m²,3 phòng,Căn hộ/Chung cư,,Phường 8,3 m
"TL15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,,Nội thất đầy đủ,Nhà mặt phố,,,20 m,200 m²,5300000000,"67,09 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,79 m²,4 phòng,Nhà ở,,Phường Thạnh Lộc,4 m
"Đường Nguyễn Ái Quốc, Phường Tân Tiến, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,1,,,2,Nhà biệt thự,,,20 m,230 m²,4500000000,45 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,4 phòng,100 m²,4 phòng,Căn hộ/Chung cư,,Phường Tân Tiến,5 m
"Tây Hòa, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,Tây Nam,,,Bàn giao thô,Nhà ngõ,,,20 m,100 m²,550000000,"5,5 triệu/m²",,Giấy tờ khác,Hẻm xe hơi,,Đồng Nai,1 phòng,100 m²,1 phòng,Nhà ở,,Xã Tây Hoà,5 m
"chưa có, Phường Tân Vạn, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà ngõ,,,16 m,80 m²,1550000000,"19,38 triệu/m²",Nở hậu,Đã có sổ,,,Đồng Nai,2 phòng,80 m²,1 phòng,Nhà ở,,Phường Tân Vạn,5 m
"Đường A4, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Nam,,,2,Nhà ngõ,,,19 m,130 m²,2680000000,"20,62 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,130 m²,3 phòng,Căn hộ/Chung cư,,Phường Trảng Dài,5 m
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà ngõ,,,20 m,,3050000000,"30,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,100 m²,1 phòng,Căn hộ/Chung cư,,Phường Tân Hiệp,5 m
"chưa có, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Nội thất đầy đủ,Nhà ngõ,,,10 m,80 m²,1070000000,"26,75 triệu/m²",,Giấy tờ khác,1,,Đồng Nai,2 phòng,40 m²,2 phòng,Đất,,Phường Trảng Dài,4 m
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà mặt phố,,,51 m,255 m²,4500000000,"17,65 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,255 m²,2 phòng,Đất,,Phường Tân Phong,4.9 m
"Đường Quốc Lộ 51, Thị trấn Long Thành, Huyện Long Thành, ",,,Huyện Long Thành,,,,,,,,,Đất thổ cư,18 m,,2370000000,10 triệu/m2,Nở hậu,1,,,,,237 m2,,Nhà ở,,Thị trấn Long Thành,15 m
"Đường Quốc Lộ 20, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai",,,Huyện Định Quán,,,,,,,,Mặt tiền,Đất thổ cư,,,1850000000,"7,4 triệu/m2",,Đã có sổ,,,Đồng Nai,,250 m2,,Nhà ở,,Xã Phú Ngọc,
"hẻm 83 đường 9/4, Phường Xuân Thanh, Đồng Nai",,,,,,Đông,,,,,,Đất thổ cư,20 m,,1500000000,15 triệu/m2,,1,1,,Đồng Nai,,100 m2,,Nhà ở,,Phường Xuân Thanh,5 m
"QL 51, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,2800000000,28 triệu/m2,,Đã có sổ,,,Đồng Nai,,100 m2,,Nhà ở,,Phường Long Bình Tân,5 m
"Đường Phạm Thái Bường, Xã Phước Khánh, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,,,,,,,Mặt tiền,Đất nông nghiệp,55 m,,1450000000,"1,25 triệu/m2",Nở hậu,Đã có sổ,,,Đồng Nai,,1162 m2,,Căn hộ/Chung cư,,Xã Phước Khánh,21.2 m
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,,Đất thổ cư,14 m,,1929000000,"29,68 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,65 m2,,Đất,,Phường Tân Hiệp,4.5 m
"cầu sắt, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,,,,,,,Đất nông nghiệp,15 m,,340000000,"5,23 triệu/m2",,Đang chờ sổ,,,Đồng Nai,,65 m2,,Đất,,Xã Hố Nai 3,5 m
"Đường Lê A, Xã Bình Lộc, Thành phố Long Khánh, Đồng Nai",,,Thành phố Long Khánh,,,,,,,,Mặt tiền,Đất nông nghiệp,50 m,,22800000000,"1,52 triệu/m2",Nở hậu,Đã có sổ,,,Đồng Nai,,15006 m2,,Đất,,Xã Bình Lộc,300 m
"Đường Bùi Trọng Nghĩa, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Tây Bắc,,,,,Mặt tiền,Đất nông nghiệp,30 m,,3900000000,13 triệu/m2,,Đã có sổ,,,Đồng Nai,,300 m2,,Đất,,Phường Trảng Dài,10 m
