address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1870000000,34 triệu/m²,,Chưa bàn giao,Bình Dương,1 phòng,55 m²,1 phòng,,Phường Dĩ An
"Khu đô thị Bình Nguyên (Làng Đại Học Quốc Gia), thị xã Dĩ An, TP.Dĩ An, tỉnh Bình Dương., Phường Bình An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,2500000000,"33,33 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Bình An
"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,18,Nội thất cao cấp,1650000000,"31,73 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,52 m²,2 phòng,,Phường Đông Hòa
"1, Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1096000000,"23,32 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,47.7 m²,1 phòng,,Phường An Phú
"Đt 743, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1400000000,"23,33 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường An Phú
"Đường Đại Lộ Bình Dương, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Tây,"BLOCK A,B,C,D",Đông Nam,16,Hoàn thiện cơ bản,1990000000,"29,7 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Lái Thiêu
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,950000000,"26,39 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,36 m²,1 phòng,,Phường Đông Hòa
"Đường Đại Lộ Bình Dương, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,2000000000,"29,85 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1500000000,"31,91 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,1 phòng,47 m²,1 phòng,,Phường Lái Thiêu
"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1300000000,"28,89 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,45 m²,1 phòng,,Phường Đông Hòa
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,A,Đông,19,Hoàn thiện cơ bản,1750000000,"25,74 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,68 m²,2 phòng,,Phường Thuận Giao
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Căn hộ dịch vụ,Thị xã Dĩ An,,Block B,,8,Hoàn thiện cơ bản,1370000000,"30,44 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,1 phòng,45 m²,1 phòng,17,Phường Đông Hòa
"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,,Bắc,,,1790000000,"33,77 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,53 m²,2 phòng,,Phường Đông Hòa
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây,,Đông Nam,,,300000000,"6,98 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,43.26 m²,1 phòng,,Phường Lái Thiêu
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Penthouse,Thị xã Dĩ An,,B1,,16,Hoàn thiện cơ bản,3100000000,"31,63 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,98.29 m²,2 phòng,5,Phường An Bình
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Căn hộ dịch vụ,Thành phố Thuận An,,,,,,900000000,"18,75 triệu/m²",,Đã bàn giao,Bình Dương,1 phòng,48 m²,,,Phường Thuận Giao
"Đường Nguyễn Du, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Nam,A,Đông Bắc,6,Hoàn thiện cơ bản,1319000000,"25,37 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,52 m²,1 phòng,CH-6.A01,Phường An Phú
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,2500000000,"35,71 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Thuận Giao
"Đường Nam Kỳ Khởi Nghĩa, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,,180000000,6 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,30 m²,1 phòng,,Phường Định Hoà
"Đường Đại Lộ Bình Dương, Phường Hưng Định, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,,,14,Nội thất đầy đủ,1550000000,"23,85 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường Hưng Định
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,,Đông,,,1900000000,"25,68 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,74 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Duplex,Thành phố Thuận An,,B,,1,,7840000000,"53,7 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,3 phòng,146 m²,,,Phường Thuận Giao
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,900000000,25 triệu/m²,,Chưa bàn giao,Bình Dương,1 phòng,36 m²,1 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,A B,,,Nội thất cao cấp,900000000,"22,5 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Thuận Giao
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Bắc,A,Đông,,Hoàn thiện cơ bản,1789000000,"25,56 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Thuận Giao
"Đường ĐT 743, phường Tân Đông Hiệp, Dĩ An, Bình Dương, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,Charm Diamond,,8,Nội thất cao cấp,3000000000,"33,71 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,89 m²,2 phòng,,Phường Tân Đông Hiệp
"B13-10, Đường Xa Lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B,,13,Nội thất đầy đủ,26000000,530.612 đ/m²,Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,10,Phường Bình Thắng
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,1100000000,"16,92 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,1 phòng,,Phường An Phú
"42 Lê Trọng Tấn, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,B,Tây Bắc,12,Hoàn thiện cơ bản,2150000,31.617 đ/m²,Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,68 m²,2 phòng,B12-11,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương.",,Chung cư,Thành phố Thuận An,,,,,,900000000,"22,5 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,40 m²,2 phòng,,Phường Thuận Giao
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,,Đông,,Nội thất đầy đủ,1180000000,"26,22 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,,Phường Dĩ An
"Đường 29, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Căn hộ dịch vụ,Thị xã Dĩ An,Tây,,Đông,5,Hoàn thiện cơ bản,1600000000,"32,65 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,,Phường Đông Hòa
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1300000000,"23,64 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,,Phường Đông Hòa
"khu phố đông hòa, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1670000000,"32,75 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,,Phường Đông Hòa
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,475000000,"8,64 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,55 m²,1 phòng,,Phường Dĩ An
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1400000000,"21,54 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường An Phú
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,D,,,Nội thất cao cấp,450000000,"10,47 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,43 m²,1 phòng,,Phường Dĩ An
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,670000000,"8,93 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Dĩ An
"phạm hữu lầu, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1370000000,"24,91 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,,Phường Đông Hòa
"Đường Lái Thiêu 1, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,B,,,Hoàn thiện cơ bản,1300000000,25 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,52 m²,1 phòng,,Phường Lái Thiêu
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,900000000,"27,27 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Lê Thị Chung, Phường An Phú, Thành phố Thuận An, Bình Dương, Phường An Phú, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,,,,Nội thất đầy đủ,1100000000,"16,92 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,65 m²,1 phòng,,Phường An Phú
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1400000000,"24,56 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,,Phường Vĩnh Phú
"30, Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,Charm Diamond,,,Nội thất cao cấp,2700000000,"33,75 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,,Phường Dĩ An
"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1500000000,"29,41 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,,Phường Đông Hòa
"Đường Thống Nhất, Khu Phố Hiệp Thắng, phường Đông Hòa, TP Dĩ An, tỉnh Bình Dương.",,Chung cư,Thị xã Dĩ An,,Funny,,18,,700000000,"11,86 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,59 m²,1 phòng,19,Phường Đông Hòa
"Đường Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất đầy đủ,1650000000,30 triệu/m²,,Chưa bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,,Phường Đông Hòa
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,Diamond,Bắc,10,Nội thất cao cấp,1600000000,32 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,50 m²,2 phòng,,Phường Dĩ An
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1100000000,"23,91 triệu/m²",,Đã bàn giao,Bình Dương,1 phòng,46 m²,1 phòng,,Phường Bình Thắng
"Đường Huỳnh Văn Lũy, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,4,Nội thất đầy đủ,1180000000,"28,1 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,,Phường Phú Lợi
"Đường ĐT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Nam,1,Đông Bắc,,Hoàn thiện cơ bản,1690000000,"22,24 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,3 phòng,76 m²,2 phòng,CH 19,Phường An Phú
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất đầy đủ,1700000000,"31,48 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,54 m²,2 phòng,,Phường Vĩnh Phú
"D24-92, Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",,Căn hộ dịch vụ,Huyện Bàu Bàng,Nam,,Đông,,Nội thất đầy đủ,1565000000,"10,43 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,nhiều hơn 10 phòng,150 m²,Nhiều hơn 6 phòng,,Thị trấn Lai Uyên
"30, Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,Charm Diamond,,,Nội thất cao cấp,1200000000,"34,29 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Dĩ An
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Bàn giao thô,396000000,"6,6 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Phú Thọ
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,30000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,1 m²,2 phòng,,Phường Dĩ An
"Đường Thống Nhất 1, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,6,,19,Nội thất cao cấp,1700000000,34 triệu/m2,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,50.7 m2,1 phòng,,Phường Đông Hòa
"Đường Lê Lợi, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",,Chung cư,Thị xã Bến Cát,,,,,,270000000,"8,44 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,1 phòng,32 m²,2 phòng,,Phường Hòa Lợi
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1700000000,"31,48 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,54 m²,2 phòng,,Phường Vĩnh Phú
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,C,,12,Hoàn thiện cơ bản,1979000000,"27,49 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,72 m²,2 phòng,,Phường Vĩnh Phú
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,C,,9,Nội thất cao cấp,2250000000,"32,14 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Thuận Giao
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương.",,Chung cư,Thị xã Dĩ An,,Block A,,8,,1270000000,"36,29 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Tân Đông Hiệp
"Đường Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây,,Đông,,Bàn giao thô,2200000000,"34,92 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,63 m²,2 phòng,,Phường Đông Hòa
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B1,,29,,3000000000,"35,29 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,85 m²,2 phòng,,Phường An Bình
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,Charm Diamond,,,Nội thất cao cấp,1200000000,"34,29 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Dĩ An
"block E và block F, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,F,Tây Bắc,5,Nội thất đầy đủ,1500000000,"23,44 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,64 m²,2 phòng,,Phường Hiệp Thành
"30, DT743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,34000000,971.428 đ/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,35.52 m²,1 phòng,,Phường Dĩ An
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1500000000,"21,74 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,69 m²,,,Phường Đông Hòa
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,A,,15,Hoàn thiện cơ bản,1550000000,"36,05 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,43 m²,1 phòng,,Phường Đông Hòa
"Đường D16, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,2,,29,,900000000,20 triệu/m²,Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,45.8 m²,1 phòng,,Phường Thuận Giao
"Đường Nguyễn Du, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,IRIS TOWER,Tây Bắc,,Hoàn thiện cơ bản,1100000000,"25,58 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,43 m²,1 phòng,,Phường Bình Hòa
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,17000000,242.857 đ/m²,Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Dĩ An
