address,area,block,direction,floors,furnishing_sell,house_type,land_type,length,living_size,price,price_m2,property_legal_document,property_road_condition,region,rooms,size,toilets,ward,width
"Thuân Giao, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Hoàn thiện cơ bản,Nhà ngõ,,15 m,120 m²,1050000000,"17,5 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,60 m²,2 phòng,Phường Thuận Giao,4 m
"Đường Nguyễn Đình Chiểu, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,Hoàn thiện cơ bản,Nhà mặt phố,,22 m,207 m²,4250000000,"39,72 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,107 m²,3 phòng,Phường Đông Hòa,5 m
"Đường ĐT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Nội thất cao cấp,Nhà mặt phố,,15 m,66 m²,570000000,"8,64 triệu/m²",Đang chờ sổ,,Bình Dương,1 phòng,66 m²,1 phòng,Xã An Điền,4.5 m
"Đường Nguyễn Thị Minh Khai, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Nội thất cao cấp,Nhà ngõ,,16 m,65 m²,3000000000,"46,15 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,65 m²,2 phòng,Phường Phú Hòa,4 m
"Nhựa 4m Thông, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,32 m,60 m²,2770000000,"16,1 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,172 m²,1 phòng,Phường Tân An,5.1 m
"KHU phố Hoà Long, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Nội thất đầy đủ,Nhà ngõ,,20 m,70 m²,6100000000,"49,59 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,123 m²,3 phòng,Phường Lái Thiêu,6 m
"69/7, Đường Ống Nước, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,2,Hoàn thiện cơ bản,Nhà ngõ,,15 m,69 m²,3550000000,"50,71 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,70 m²,2 phòng,Phường Đông Hòa,4 m
"Đường Bê Tông 4m, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,1,Nội thất đầy đủ,Nhà mặt phố,,16 m,70 m²,2500000000,"35,71 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,70 m²,2 phòng,Phường Phú Hòa,4 m
"Đường Bình Chuẩn 36, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây Nam,,Nội thất cao cấp,Nhà mặt phố,,155 m,190 m²,3400000000,"54,84 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,62 m²,3 phòng,Phường Bình Chuẩn,4 m
"Đường NC, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,150 m²,1530000000,"10,2 triệu/m²",,,Bình Dương,4 phòng,150 m²,4 phòng,Thị trấn Lai Uyên,5 m
"203 Đường Quốc lộ 1K, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,G,,2,Hoàn thiện cơ bản,Nhà phố liền kề,,27 m,181 m²,5023000000,"46,08 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,109.7 m²,2 phòng,Phường Dĩ An,4 m
"Đường NC, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,120 m²,1520000000,"10,13 triệu/m²",,,Bình Dương,4 phòng,150 m²,4 phòng,Thị trấn Lai Uyên,5 m
"huỳnh văn luỹ, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,,Nhà ngõ,,20 m,100 m²,1650000000,"16,5 triệu/m²",,,Bình Dương,3 phòng,100 m²,2 phòng,Phường Phú Lợi,5 m
"Đường Tô Vĩnh Diện, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Hoàn thiện cơ bản,Nhà mặt phố,,,250 m²,500000000,"4,17 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,120 m²,1 phòng,Phường Bình Thắng,
"174, Đường Liên Huyện, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,,,Nhà mặt phố,,27 m,117 m²,5800000000,"49,57 triệu/m²",,,Bình Dương,2 phòng,117 m²,2 phòng,Phường Tân Bình,4 m
"Đường Cây Da, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Bắc,,Nội thất đầy đủ,Nhà mặt phố,,65 m,800 m²,16000000000,20 triệu/m²,Đã có sổ,,Bình Dương,2 phòng,800 m²,2 phòng,Phường Tân Bình,12 m
"Đường D18, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông,,,Nhà mặt phố,,16 m,80 m²,1350000000,"16,88 triệu/m²",,,Bình Dương,3 phòng,80 m²,3 phòng,Phường Mỹ Phước,5 m
"Dt746, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà mặt phố,,12 m,60 m²,2200000000,"36,67 triệu/m²",,,Bình Dương,2 phòng,60 m²,2 phòng,Phường Tân Phước Khánh,5 m
"Đường Thủ Khoa Huân, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,1,Nội thất cao cấp,Nhà mặt phố,,14 m,140 m²,2200000000,"31,43 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,70 m²,2 phòng,Phường Thuận Giao,5 m
"Đường Hoàng Văn Thụ, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Nam,,,Nhà mặt phố,,20 m,150 m²,14000000000,140 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,1 phòng,100 m²,1 phòng,Phường Chánh Nghĩa,5 m
"Đường Phan Đình Giót, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Nam,,,Nhà mặt phố,,,75 m²,3500000000,"43,75 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,80 m²,3 phòng,Phường Đông Hòa,45 m
"Đường Nguyễn Đức Thuận, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,24 m,160 m²,3500000000,"29,66 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,118 m²,3 phòng,Phường Hiệp Thành,5 m
"phú lợi, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,,Nội thất cao cấp,Nhà mặt phố,,43 m,234 m²,11300000000,"48,29 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,234 m²,4 phòng,Phường Phú Hòa,
"bình chuẩn 41, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây Nam,,Nội thất cao cấp,Nhà ngõ,,16 m,128 m²,1399999999,"21,87 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,3 phòng,64 m²,2 phòng,Phường Bình Chuẩn,4 m
"Đường 30/4, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,,Nhà mặt phố,,26 m,,10500000000,"51,98 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,202.3 m²,5 phòng,Phường Chánh Nghĩa,7.75 m
"Đường ĐT 743, phường Tân Đông Hiệp, Dĩ An, Bình Dương, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,12 m,65 m²,13500000000,180 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,75 m²,3 phòng,Phường Tân Đông Hiệp,6 m
"99, 30/4 PHÚ HÒA, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,,Nhà mặt phố,,37 m,450 m²,30000000000,"90,09 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,333 m²,3 phòng,Phường Phú Hòa,9 m
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,,Hoàn thiện cơ bản,Nhà mặt phố,,25 m,170 m²,4500000000,45 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,100 m²,2 phòng,Phường Đông Hòa,4 m
"Đường ĐT 741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,2,Hoàn thiện cơ bản,Nhà mặt phố,,16 m,80 m²,2150000,26.875 đ/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,80 m²,2 phòng,Phường Hòa Lợi,5 m
"Khu đô thị Mỹ Phước 3, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Bắc,,,Nhà mặt phố,,15 m,150 m²,1560000000,"10,4 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Phường Mỹ Phước,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,170 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường ĐT 743, Phường Thái Hòa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà mặt phố,,225 m,50 m²,3300000000,"30,84 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,107 m²,2 phòng,Phường Thái Hòa,43 m
"Đường N3, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,,Nhà phố liền kề,,30 m,170 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Xã Lai Hưng,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,,Nhà phố liền kề,,30 m,170 m²,1330000000,"8,87 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"D11, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,150 m²,1450000000,"9,67 triệu/m²",Đã có sổ,,Bình Dương,6 phòng,150 m²,6 phòng,Thị trấn Lai Uyên,5 m
"tân hiệp 17, Phường Tân Hiệp, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà ngõ,,15 m,70 m²,2000000000,"28,57 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,70 m²,2 phòng,Phường Tân Hiệp,4.5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1460000000,"9,73 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường ĐT 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Nội thất đầy đủ,Nhà ngõ,,13 m,65 m²,1000000000,"19,23 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,52 m²,1 phòng,Phường Bình Chuẩn,4 m
"Đường N3, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,170 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Xã Lai Hưng,5 m
"Đường N14, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1360000000,"9,07 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường Quốc lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,4,,Nhà biệt thự,,20 m,397 m²,16000000000,80 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,200 m²,4 phòng,Phường Lái Thiêu,10 m
"Đường Bình Hoà 25, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,1,,Nhà ngõ,,5 m,150 m²,250000000,"3,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,75 m²,5 phòng,Phường Bình Hòa,3 m
"N10, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,Hoàn thiện cơ bản,Nhà phố liền kề,,30 m,150 m²,1400000000,"9,33 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,150 m²,4 phòng,Thị trấn Lai Uyên,5 m
"Dt741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà mặt phố,,14 m,70 m²,1460000000,"20,86 triệu/m²",,,Bình Dương,3 phòng,70 m²,2 phòng,Phường Hòa Lợi,5 m
"bê tông 5m, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,35 m,154 m²,2650000000,"17,21 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,154 m²,2 phòng,Phường Hiệp An,4.5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,,Nhà phố liền kề,,30 m,170 m²,1430000000,"9,53 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"37/15, bình chuẩn 26, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây Bắc,,,Nhà mặt phố,,22 m,125 m²,3500000000,28 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,125 m²,3 phòng,Phường Bình Chuẩn,5 m
"hẻm 220 huỳnh văn luỹ, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,2,Nội thất cao cấp,Nhà ngõ,,27 m,200 m²,4550000000,"39,91 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,114 m²,2 phòng,Phường Phú Lợi,4.1 m
"Đường DX 025, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,2,Hoàn thiện cơ bản,Nhà mặt phố,,19 m,180 m²,4690000000,"49,37 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,95 m²,2 phòng,Phường Phú Mỹ,5 m
"40/4, Đường bình chuẩn 27, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông Bắc,,Nội thất đầy đủ,Nhà mặt phố,,23 m,93 m²,2300000000,"24,73 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,93 m²,1 phòng,Phường Bình Chuẩn,4 m
"hẻm 385 lê hồng phong, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,2,Nội thất cao cấp,Nhà ngõ,,20 m,160 m²,3900000000,"43,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,90 m²,2 phòng,Phường Phú Hòa,4.5 m
"Đường Nguyễn Thị Khắp, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà phố liền kề,,16 m,180 m²,2500000000,"31,25 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,80 m²,4 phòng,Phường Tân Đông Hiệp,4 m
"Hẻm 623 đường Phan Đăng Lưu, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Nội thất đầy đủ,Nhà ngõ,,30.5 m,182 m²,2000000000,"10,99 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,182 m²,1 phòng,Phường Tương Bình Hiệp,6 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà mặt phố,,30 m,150 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,150 m²,4 phòng,Thị trấn Lai Uyên,5 m
"Đường Lái Thiêu 27, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây,,,Nhà ngõ,,12 m,90 m²,1100000000,"12,22 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,90 m²,2 phòng,Phường Lái Thiêu,
"1/ nguyễn đức thuận, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,2,Hoàn thiện cơ bản,Nhà ngõ,,13 m,150 m²,3250000000,"46,43 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,70 m²,3 phòng,Phường Hiệp Thành,6 m
"Đường ĐT 746, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Đông Bắc,2,Nội thất đầy đủ,Nhà mặt phố,,19 m,146 m²,2590000000,"26,43 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,98 m²,3 phòng,Phường Tân Phước Khánh,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà mặt phố,,30 m,150 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Thị trấn Lai Uyên,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,,Nhà phố liền kề,,30 m,170 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Thị trấn Lai Uyên,5 m
"Vĩnh Phú, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,15 m,102 m²,2750000000,"26,96 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,102 m²,1 phòng,Phường Vĩnh Phú,7 m
"Đường N3, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà mặt phố,,30 m,150 m²,1360000000,"9,07 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Xã Lai Hưng,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1560000000,"10,4 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường DB4, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Nam,,,Nhà biệt thự,,20 m,157 m²,2655000000,"26,55 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,100 m²,2 phòng,Xã Vĩnh Tân,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường DX 07, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,2,Nội thất đầy đủ,Nhà mặt phố,,,75 m²,850000000,"8,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,100 m²,2 phòng,Phường Thuận Giao,
"Đường Nguyễn Tri Phương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,,Nhà ngõ,,20 m,100 m²,2850000000,"28,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,7 phòng,100 m²,Nhiều hơn 6 phòng,Phường An Bình,5 m
"Nt, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,,Nhà ngõ,,25 m,20 m²,2100000000,"17,36 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,121 m²,2 phòng,Phường Hiệp Thành,4008 m
"Đường Đông Tân, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,2,Nội thất cao cấp,Nhà mặt phố,,15 m,120 m²,2650000000,"44,17 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,60 m²,2 phòng,Phường Tân Đông Hiệp,4 m
"Nguyễn Thị Khắp, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,,,1500000000,"22,06 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,68 m²,4 phòng,Phường Tân Đông Hiệp,
"Đường NE2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,Vườn Thiên Đàng 2 - Giai đoạn 3,Đông Nam,1,Bàn giao thô,Nhà phố liền kề,,20 m,,2500000000,25 triệu/m²,Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,100 m²,2 phòng,Phường Thới Hòa,5 m
"Đường Nguyễn Thị Minh Khai, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,1,Nội thất đầy đủ,Nhà ngõ,,15 m,140 m²,1950000000,26 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,75 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"LK5.21, Đường Thủ Khoa Huân, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây Bắc,3,Bàn giao thô,Nhà phố liền kề,,17 m,209 m²,5200000000,"61,18 triệu/m²",Giấy tờ khác,,Bình Dương,3 phòng,85 m²,4 phòng,Phường Tân Phước Khánh,5 m
"Đường 30/4, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà biệt thự,,20 m,80 m²,2750000,23.913 đ/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,115 m²,2 phòng,Phường Phú Thọ,6 m
"DX042, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây,,Nội thất cao cấp,Nhà mặt phố,,20 m,100 m²,3850000000,"38,5 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,100 m²,3 phòng,Phường Phú Mỹ,5 m
"Đường betong 5m thông, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà phố liền kề,,18 m,120 m²,2850000000,"38,51 triệu/m²",,,Bình Dương,3 phòng,74 m²,3 phòng,Phường Phú Mỹ,4.16 m
"Mt Bình Chuẩn 44, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây Bắc,,,Nhà mặt phố,,17 m,200 m²,3200000000,"47,76 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,67 m²,3 phòng,Phường Bình Chuẩn,4 m
"DX039, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Nam,,Nội thất cao cấp,Nhà mặt phố,,25 m,125 m²,5200000000,"41,6 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,125 m²,3 phòng,Phường Phú Mỹ,5 m
"Đường Lê Hồng Phong, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,,Nhà ngõ,,22 m,110 m²,3200000000,"29,09 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,110 m²,2 phòng,Phường Phú Thọ,5 m
