address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Đường Gò Ô Môi, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,Nội thất đầy đủ,2400000000,"24,74 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,97.8 m²,2 phòng,,Phường Phú Thuận
"09, Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Gò Vấp,,A,,,,1850000000,"20,11 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,92 m²,2 phòng,,Phường 14
"Đường Đông Hưng Thuận, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 12,Đông Bắc,Block 1,Tây Bắc,4,Bàn giao thô,2100000000,"28,38 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,74 m²,1 phòng,4.02,Phường Đông Hưng Thuận
"Đường Tăng Nhơn Phú, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Nam,B,Bắc,8,Nội thất cao cấp,2330000000,"40,17 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,,Phường Phước Long B
"9, Đường Tên Lửa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,,,Nội thất cao cấp,2500000000,"47,17 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,53 m²,1 phòng,,Phường An Lạc
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,2790000000,"38,75 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường Phước Long B
"Đường Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,1030000000,"18,73 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,55 m²,2 phòng,,Xã An Phú Tây
"Đường Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,,,,,Nội thất cao cấp,2690000000,"25,38 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,106 m²,2 phòng,,Phường Phú Hữu
"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông Bắc,B,Tây Nam,3,Nội thất đầy đủ,1650000000,"47,14 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,1 phòng,115,Phường Tân Hưng
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",,Chung cư,Quận 12,,Park 2,,,Nội thất cao cấp,2200000000,"38,6 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường Thạnh Xuân
"Đường Trần Não, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3890000000,"54,03 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường An Phú
"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Penthouse,Quận Bình Thạnh,Bắc,6A,Tây,7,Nội thất cao cấp,15890000000,"95,15 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,167 m²,2 phòng,04,Phường 22
"nguyễn thị búp, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2150000000,"31,16 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường Hiệp Thành
"Đường Phan Chu Trinh, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,,A,,9,Hoàn thiện cơ bản,2100000000,"27,27 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,77 m²,2 phòng,,Phường Hiệp Phú
"Đường D7, Phường Phú Hữu, Quận 9, Hồ Chí Minh, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Bắc,B,Đông Bắc,16,Nội thất cao cấp,2020000000,"34,83 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,58.18 m²,1 phòng,B-16-14,Phường Phú Hữu
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",,Chung cư,Quận 12,Nam,Block park 2,Bắc,18,,2000000000,"41,67 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,48 m²,1 phòng,,Phường Thạnh Xuân
"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",,Penthouse,Quận 12,,,,,,750000000,"3,33 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,7 phòng,225 m²,Nhiều hơn 6 phòng,,Phường Hiệp Thành
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,,,15,Nội thất đầy đủ,5000000000,"67,57 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,74 m²,2 phòng,,Phường Long Thạnh Mỹ
"269F, Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,Đông,1,Đông,5,,2150000000,"71,67 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,512,Phường Nguyễn Cư Trinh
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,1750000000,"25,36 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường Phú Mỹ
"1809 - Lô B, 7/28 Thành Thái Phường 14 Quận 10, Phường 14, Quận 10, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 10,Tây Bắc,Lô B,Đông Nam,18,Nội thất cao cấp,4800000000,"61,54 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,78 m²,2 phòng,1809,Phường 14
"Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,1735000000,"27,98 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,2 phòng,,Phường 7
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Hoàn thiện cơ bản,3200000000,"46,38 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường Phú Mỹ
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",,Căn hộ dịch vụ,Quận 12,,2,Đông Nam,9,Nội thất cao cấp,2600000000,"44,83 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,23,Phường Thạnh Xuân
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,A,Đông Bắc,16,Hoàn thiện cơ bản,2000000000,"35,71 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,A1615,Phường An Lạc
"Đường Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,Đông Nam,Block 3,Đông Nam,10,Nội thất đầy đủ,22700000,412.727 đ/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,55 m²,2 phòng,9.24,Xã An Phú Tây
"Đường D1, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,,4150000000,"59,29 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường 25
"Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,,A,,5,Nội thất đầy đủ,2800000000,"87,5 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,32 m²,1 phòng,,Phường 6
"118 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,Đông Nam,Block orchid 2,Tây Bắc,6,Nội thất đầy đủ,6600000000,"74,16 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,89 m²,2 phòng,,Phường 12
"601 Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức, Tp.HCM, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Thủ Đức,,,,9,,2600000000,"42,62 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,61 m²,2 phòng,A9.20,Phường Tam Bình
"Đường Hoàng Diệu, Phường 8, Quận 4, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 4,Đông Nam,,Tây Bắc,11,Hoàn thiện cơ bản,4200000000,"39,62 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,106 m²,2 phòng,11-01,Phường 8
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,6,,23,Hoàn thiện cơ bản,2757000000,"58,66 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,47 m²,1 phòng,14,Phường Long Thạnh Mỹ
"Khu M5, Khu M5 Đường Phú Mỹ Hưng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,4000000000,"44,94 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,89 m²,2 phòng,,Phường Tân Phú
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,3500000000,50 triệu/m²,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Phú Mỹ
"Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,Nội thất đầy đủ,1800000000,25 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Xã Phú Xuân
"Đường Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,1900000000,"30,16 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,63 m²,2 phòng,,Phường Phú Hữu
"Lô 1.16 và 1.17, Lô 1.16 và 1.17  Khu đô thị Thủ Thiêm, Phường An Khánh, Quận 2, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 2,,,,,Nội thất đầy đủ,8800000000,"114,29 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,77 m²,2 phòng,,Phường An Khánh
"Số 9, Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,2450000000,"48,04 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,,Phường Bình Trị Đông
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Nam,Uranus,Tây,15,Hoàn thiện cơ bản,2400000000,"36,36 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,66.6 m²,2 phòng,,Phường Phú Thuận
"Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Đông Bắc,,Đông Bắc,,Nội thất cao cấp,3300000000,"61,11 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường An Phú
"Đường số 1, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,Đông Bắc,A,Tây Nam,8,Hoàn thiện cơ bản,2800000000,"41,79 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,67.3 m²,2 phòng,04,Phường Trường Thọ
"Mizuki Park, Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,Đông,MP2,Tây,9,Nội thất đầy đủ,3150000000,"41,45 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,76 m²,2 phòng,MP2-009.09,Xã Bình Hưng
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Bắc,A2,Đông Nam,16,Hoàn thiện cơ bản,3400000000,"29,57 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,115 m²,2 phòng,6,Phường 5
"Đường Tên Lửa 2, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Nam,,Đông,,Hoàn thiện cơ bản,2100000000,"61,76 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,34 m²,1 phòng,,Phường Bình Trị Đông B
"89, 89 Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Hoàn thiện cơ bản,2750000000,"52,88 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,52 m²,1 phòng,,Phường Phú Thuận
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,4,,,Hoàn thiện cơ bản,3600000000,"54,55 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường Bình Trị Đông B
"Số 88, Đường N1, Sơn Kỳ, Tân Phú, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Tây Bắc,B,Đông Bắc,8,Nội thất cao cấp,3933900000,"46,28 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,85 m²,2 phòng,2,Phường Sơn Kỳ
"Đường 17A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông,A,,4,Nội thất đầy đủ,1820000000,"36,4 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,1 phòng,,Phường Bình Trị Đông B
"33, 33 Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Bình,Đông Nam,A,Tây Bắc,11,Nội thất đầy đủ,3350000000,"25,19 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,133 m²,3 phòng,,Phường 15
"207A, Đường Xa Lộ Hà Nội, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,A,Đông Nam,8,Hoàn thiện cơ bản,1000000000,"21,74 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,46 m²,1 phòng,25,Phường Hiệp Phú
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,Nội thất cao cấp,2525000000,"44,3 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,57 m²,1 phòng,,Phường Phú Mỹ
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2300000000,"39,66 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,1 phòng,,Phường Thạnh Xuân
"28-OT16, Đường Nguyễn Hữu Cảnh, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,Tây Bắc,A1,Đông Nam,28,Nội thất cao cấp,5300000000,106 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,28-OT16,Phường Bến Nghé
"Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2095530000,"42,77 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,49.14 m²,,,Phường Thạnh Lộc
"Đường Tên Lửa 2, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,50000000,769.230 đ/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Bình Trị Đông B
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Phú,Đông,A1,Đông,8,Hoàn thiện cơ bản,4430000000,"48,15 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,92 m²,2 phòng,,Phường Sơn Kỳ
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,P3A.01.06,,,,6800000000,"58,12 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,117.6 m²,1 phòng,P3A.01.06,Phường Thạnh Xuân
"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,,4300000000,"52,44 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,82 m²,2 phòng,,Phường Tân Phong
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Nhà Bè,Đông Nam,"B4, Premier",Tây Nam,8,Nội thất đầy đủ,2390000000,"32,74 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Xã Phước Kiển
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,,3750000000,"37,5 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,100.35 m²,2 phòng,,Xã Phước Kiển
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2199999000,"38,6 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường Phú Mỹ
"45/1, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,3,,216,Nội thất đầy đủ,1200000000,"27,27 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,44 m²,2 phòng,2.17,Phường Đông Hưng Thuận
"đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,Nam,,,1800000000,"31,03 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,,Phường Hiệp Thành
"số 9, Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,Blue Moon,Tây,8,Hoàn thiện cơ bản,3300000000,"47,83 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,B12,Phường Bình Trị Đông B
"69, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Bắc,BLOCK D,Nam,6,Hoàn thiện cơ bản,2850000000,"30,32 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,94.52 m²,2 phòng,D06.1,Phường An Phú
"Số 383, Số 383 Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",,Officetel,Quận 2,Đông Nam,La Astoria 3,Tây Bắc,8,Hoàn thiện cơ bản,2300000000,"38,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Bình Trưng Tây
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Tây,Phoenix 1B,Đông,23,Hoàn thiện cơ bản,2180000000,"36,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,02,Phường 4
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Penthouse,Quận 9,,,,,,3900000000,"48,75 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,80 m²,3 phòng,,Phường Long Thạnh Mỹ
"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông Bắc,S108,Tây,5,,1100000000,"29,73 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,37 m²,1 phòng,,Phường Tân Thuận Đông
"Đường Võ Văn Kiệt, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,1900000000,"35,19 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Xã Tân Kiên
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,2700000000,"45,76 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Phường Long Thạnh Mỹ
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,18,Hoàn thiện cơ bản,3200000000,"45,71 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Phú Mỹ
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,Đông Nam,,Tây,,,1800000000,"29,03 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,1 phòng,,Xã Phước Kiển
"13E, Đường Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,,A,,6,Bàn giao thô,2250000000,"28,85 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,78 m²,3 phòng,A06.17,Xã Phong Phú
"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,,14000000000,"91,5 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,153.6 m²,3 phòng,,Phường 22
"Đường Lý Thường Kiệt, Phường 7, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,Bắc,,Nam,,,2450000000,"48,04 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,51 m²,1 phòng,,Phường 7
"Số 504, Số 504 đường Nguyễn Tất Thành, Phường 18, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,Đông Nam,,Tây Bắc,,Nội thất đầy đủ,3300000000,"41,25 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,80 m²,2 phòng,,Phường 18
"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,3,Đông Nam,9,Nội thất cao cấp,1420000000,"28,4 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,1 phòng,,Phường Tân Tạo
"Đường Tên Lửa 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,3,Nam,18,Nội thất đầy đủ,1900000000,"28,79 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,168,Phường Bình Trị Đông A
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 12,,2,,,Nội thất cao cấp,2439000000,"30,11 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,81 m²,2 phòng,,Phường Thạnh Xuân
"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,40,Nội thất cao cấp,15890000000,"102,52 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,155 m²,3 phòng,,Phường 22
