address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường Nguyễn Chí Thanh, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,Nhà mặt phố,,,17 m,68 m²,1550000000,"22,14 triệu/m²",,Đã có sổ,,,Bình Dương,2 phòng,70 m²,2 phòng,Đất,,Phường Tân An,4 m
"168, Đường Đông An, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,Nam,,,2,Nhà mặt phố,,,15 m,170 m²,3200000000,"53,33 triệu/m²",,Đã có sổ,,,Bình Dương,4 phòng,60 m²,4 phòng,Đất,,,4 m
"Đường Phạm Ngọc Thạch, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông Bắc,,,Hoàn thiện cơ bản,Nhà mặt phố,,,12 m,480 m²,9180000000,"38,25 triệu/m²",,Đã có sổ,,,Bình Dương,8 phòng,240 m²,Nhiều hơn 6 phòng,Đất,,Phường Hiệp Thành,20 m
"Đường Liên Huyện, Phường Dĩ An, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,Đông Nam,,3,Nội thất đầy đủ,Nhà phố liền kề,,,17.5 m,175.92 m²,3800000000,"54,29 triệu/m²",,1,,,,4 phòng,70 m²,3 phòng,Đất,,Phường Dĩ An,4 m
"Đường Đào Duy Từ, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,Tây Bắc,,3,Nội thất cao cấp,Nhà mặt phố,,,22.5 m,175 m²,5200000000,"57,78 triệu/m²",,Đã có sổ,,,Bình Dương,4 phòng,90 m²,3 phòng,Đất,,Phường Dĩ An,4 m
"Đường C2, Phường An Phú, Bình Dương",,,,,,,,,Hoàn thiện cơ bản,Nhà phố liền kề,,,15 m,200 m²,4200000000,"62,69 triệu/m²",,1,,,Bình Dương,5 phòng,67 m²,6 phòng,Đất,,Phường An Phú,4 m
"Đường Lý Thường Kiệt, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,,,,,Nhà ngõ,,,,70 m²,1090000000,"31,14 triệu/m²",,Giấy tờ khác,,,Bình Dương,2 phòng,35 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,
"Đường N1, Phường Tân Đông Hiệp, Bình Dương",,,,,,3,,,Hoàn thiện cơ bản,Nhà mặt phố,,,15 m,170 m²,3200000000,"53,33 triệu/m²",,1,,,Bình Dương,4 phòng,60 m²,4 phòng,Đất,,Phường Tân Đông Hiệp,4 m
"Dt747, Phường Thái Hòa, Thị xã Tân Uyên, ",,,Thị xã Tân Uyên,,,Đông Nam,,,,Nhà ngõ,,,,64 m²,780000000,"16,25 triệu/m²",,Giấy tờ khác,1,,,3 phòng,48 m²,2 phòng,Đất,,Phường Thái Hòa,
"45/876, Đường Lê Hồng Phong, Phường Tân Đông Hiệp, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,Bd,,,2,,Nhà phố liền kề,,,14 m,110 m²,1500000000,"26,79 triệu/m²",,1,1,,,3 phòng,56 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,4 m
"Đx 006, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông Nam,,,,Nhà ngõ,,,17 m,102 m²,2300000000,"22,55 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,102 m²,2 phòng,Đất,,Phường Phú Mỹ,5 m
"Đường Trần Thị Dương, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,Đông Nam,,,,Nhà ngõ,,,10 m,80 m²,1350000000,"33,75 triệu/m²",,Đang chờ sổ,,,Bình Dương,2 phòng,40 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,4 m
"Đường N4, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà mặt phố,,,20 m,318 m²,7000000000,70 triệu/m²,,Đã có sổ,,,Bình Dương,6 phòng,100 m²,6 phòng,Đất,,,5 m
"Đường Nguyễn Du, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,Đông Bắc,,,,Nhà ngõ,,,20 m,100 m²,2650000000,"26,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,3 phòng,100 m²,2 phòng,Đất,,Phường Bình Hòa,5 m
"Võ Thị Sáu, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,1,Nội thất đầy đủ,Nhà ngõ,,,12 m,52 m²,750000000,"14,42 triệu/m²",,3,Hẻm xe hơi,,Bình Dương,3 phòng,52 m²,2 phòng,Đất,,Phường Tân Phước Khánh,4 m
"Ql13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,Tây Nam,,,,Nhà phố liền kề,,,20 m,196 m²,1250000000,"10,42 triệu/m²",,Đang chờ sổ,,,Bình Dương,3 phòng,120 m²,3 phòng,Đất,,Phường Thới Hòa,6 m
"Bc 30, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,2,,Nhà ngõ,,,20 m,100 m²,2600000000,26 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,100 m²,2 phòng,Đất,,Phường Bình Chuẩn,5 m
"hẻm 177 nguyễn đức thuận, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Bắc,,,Nội thất đầy đủ,Nhà ngõ,,,24 m,180 m²,4600000000,46 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Bình Dương,3 phòng,100 m²,3 phòng,Đất,,Phường Phú Lợi,4 m
"Bình Chuẩn 28, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà ngõ,,,20 m,,2600000000,26 triệu/m²,,Đã có sổ,,,Bình Dương,3 phòng,100 m²,3 phòng,Đất,,Phường Bình Chuẩn,5 m
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,Đông Nam,,,,Nhà ngõ,,,12 m,121 m²,2700000000,"22,31 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,121 m²,2 phòng,Đất,,Phường Thuận Giao,10 m
"Đường Huỳnh Văn Lũy||13847, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông Nam,,2,Nội thất cao cấp,Nhà biệt thự,,,12 m,180 m²,5850000000,"48,75 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,4 phòng,120 m²,3 phòng,Đất,,Phường Hiệp Thành,10 m
"Dt 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà ngõ,,,,,2200000000,40 triệu/m²,,Đã có sổ,,,Bình Dương,3 phòng,55 m²,2 phòng,Đất,,Phường Bình Chuẩn,4 m
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà ngõ,,,15 m,150 m²,2350000000,"31,33 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,3 phòng,75 m²,2 phòng,Đất,,Phường An Phú,5 m
"Đường Nguyễn Chí Thanh, Phường Hiệp An, ",,,,,,Tây Bắc,,,Hoàn thiện cơ bản,1,,,31 m,140 m²,3080000000,"25,25 triệu/m²",Nở hậu,1,,,,3 phòng,122 m²,2 phòng,Đất,,Phường Hiệp An,4 m
"Sec 385 Lê Hồng Phong, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Nam,,1,Hoàn thiện cơ bản,Nhà ngõ,,,20 m,80 m²,2340000000,"29,25 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,80 m²,2 phòng,Đất,,Phường Phú Hòa,4 m
"Đường Nguyễn Đức Thuận, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,4,,2,1,Nhà ngõ,,,24 m,240 m²,4600000000,"45,54 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,3 phòng,101 m²,3 phòng,Đất,,Phường Hiệp Thành,4.2 m
"Đường Bình Hòa 24, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà mặt phố,,,24 m,200 m²,3360000000,"32,94 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,8 phòng,102 m²,5 phòng,Đất,,Phường Bình Hòa,4 m
"Đường Vĩnh Phú 32, Phường Vĩnh Phú, Bình Dương",,,,,,,,,,Nhà ngõ,,,40 m,578 m²,14700000000,"25,43 triệu/m²",,1,Hẻm xe hơi,,Bình Dương,1 phòng,578 m²,1 phòng,Đất,,Phường Vĩnh Phú,17 m
"hẻm 93 nguyễn thị minh khai, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,2,,Nhà ngõ,,,17 m,160 m²,3150000000,"31,5 triệu/m²",,1,Hẻm xe hơi,,Bình Dương,3 phòng,100 m²,2 phòng,Đất,,Phường Phú Hòa,6 m
"Đường Bắc Sơn - Long Thành, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,Đông Bắc,,,,,Mặt tiền,Đất thổ cư,20 m,,1150000000,"9,58 triệu/m2",Nở hậu,Đã có sổ,,,Đồng Nai,,120 m2,,Căn hộ/Chung cư,,Xã Bắc Sơn,6 m
"Trường Tiểu Học Trần Văn Ơn, Phường Bửu Hòa, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,Khu dân cư Bửu Hoà,Đông Bắc,,,,,,Đất thổ cư,20 m,,2350000000,"23,04 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,102.2 m2,,Căn hộ/Chung cư,,Phường Bửu Hòa,5 m
"Đường 769, Xã Lộ 25, Huyện Thống Nhất, Đồng Nai",,,Huyện Thống Nhất,,,Đông,,,,,,Đất thổ cư,21 m,,1100000000,"10,28 triệu/m2",,Đã có sổ,,,Đồng Nai,,107 m2,,Đất,,Xã Lộ 25,5 m
"Quốc Lộ 1, Phường Tân Hòa, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,,Mặt tiền,Đất thổ cư,16 m,,2000000000,"31,75 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,63 m2,,Đất,,Phường Tân Hòa,4 m
"Đường Tỉnh Lộ 765, Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,,Đất nông nghiệp,56 m,,850000000,708.333 đ/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1200 m2,,Nhà ở,,Xã Xuân Tây,19 m
"đường Ấp 8 xuân tây, Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",,,Huyện Cẩm Mỹ,,,,,,,,Mặt tiền,Đất thổ cư,58 m,,690000000,476.190 đ/m2,,Đã có sổ,,,Đồng Nai,,1449 m2,,Căn hộ/Chung cư,,Xã Xuân Tây,22 m
"Hưng Bình 1, Xã Hưng Thịnh, Đồng Nai",,,,,,,,,,,,Đất nông nghiệp,41 m,,930000000,913.555 đ/m2,,1,,,Đồng Nai,,1018 m2,,Đất,,Xã Hưng Thịnh,25 m
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, ",,,,,,2,,,,,,Đất thổ cư,13.25 m,,1930000000,"31,64 triệu/m2",,1,,,,,61 m2,,Đất,,Phường Tân Hiệp,4.8 m
"Hưng Thịnh, Sông Thao, Xã Hưng Thịnh, Đồng Nai",,,,,,Đông Nam,,,,,Mặt tiền,Đất nền dự án,20 m,,175000000,"1,75 triệu/m2",,1,1,,Đồng Nai,,100 m2,,Đất,,Xã Hưng Thịnh,5 m
"Đường Quốc Lộ 1, Xã Sông Thao, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,L21,Đông,,,,,Mặt tiền,Đất thổ cư,20 m,,169000000,"1,69 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Đất,,Xã Sông Thao,5 m
"Đường Hưng Bình, Xã Hưng Thịnh, Đồng Nai",,,,,,,,,,,,Đất thổ cư,20 m,,160000000,"1,6 triệu/m2",,1,1,,Đồng Nai,,100 m2,,Đất,,Xã Hưng Thịnh,5 m
"Đường Giáp ranh xã Hưng Thịnh - Hưng Lộc, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",,,Huyện Thống Nhất,,Xã Hưng Lộc,Tây,,,,,,Đất nông nghiệp,40 m,,950000000,950.000 đ/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,1000 m2,,Đất,"240 , 243",Xã Hưng Lộc,25 m
"2, Tl 768B, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,KP4B,Tây,,,,,Mặt tiền,Đất thổ cư,23 m,,1550000,13.478 đ/m2,,Đã có sổ,,,Đồng Nai,,115 m2,,Nhà ở,225,Phường Trảng Dài,5 m
"Đường Bàu Cạn, Huyện Long Thành, ",,,Huyện Long Thành,,,3,,,,,,Đất thổ cư,54 m,,2610000000,"4,83 triệu/m2",,1,Hẻm xe hơi,,,,540 m2,,Căn hộ/Chung cư,,,10 m
"Đường ĐT 769, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,,,,Mặt tiền,Đất nền dự án,20 m,,2200000000,22 triệu/m2,,Đã có sổ,,,Đồng Nai,,100 m2,,Nhà ở,,,5 m
"Phú Hòa, Xã Phú Hòa, Huyện Định Quán, Đồng Nai",,,Huyện Định Quán,,,,,,,,,Đất thổ cư,160 m,,450000000,45.000 đ/m2,,1,1,,Đồng Nai,,10000 m2,,Nhà ở,,Xã Phú Hòa,58 m
"Phú Lợi, Xã Phú Lợi, ",,,,,,7,,,,,,Đất nông nghiệp,100 m,,1400000000,100.000 đ/m2,,1,Hẻm xe hơi,,,,14000 m2,,Nhà ở,,Xã Phú Lợi,140 m
"67, Đường Hương Lộ 12, Xã Long Thọ, Đồng Nai",,,,,,,,,,,,Đất nông nghiệp,17 m,,800000000,"4,71 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,170 m2,,Nhà ở,,Xã Long Thọ,10 m
"Long Đức, Xã Long Đức, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,Đông Bắc,,,,,,Đất nông nghiệp,100 m,,8000000000,4 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,2000 m2,,Nhà ở,,Xã Long Đức,200 m
"Đường ĐT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,,,,,,,Đất thổ cư,20 m,,1000000000,10 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,,100 m2,,Nhà ở,,Xã Thạnh Phú,5 m
"chưa có, Phường Tân Vạn, ",,,,,,,,,,Nhà ngõ,,,16 m,80 m²,1550000000,"19,38 triệu/m²",Nở hậu,1,,,,2 phòng,80 m²,1 phòng,Căn hộ/Chung cư,,Phường Tân Vạn,5 m
"xã Xuân Bắc, Xã Xuân Bắc, Huyện Xuân Lộc, Đồng Nai",,,Huyện Xuân Lộc,,,,,,,,Mặt tiền,Đất nông nghiệp,,,2400000000,59.976 đ/m2,,1,,,Đồng Nai,,40016 m2,,Căn hộ/Chung cư,,Xã Xuân Bắc,
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, ",,,,,,,,,,Nhà ngõ,,,20 m,,3050000000,"30,5 triệu/m²",,1,Hẻm xe hơi,,,2 phòng,100 m²,1 phòng,Nhà ở,,Phường Tân Hiệp,5 m
"Đường A4, ",,,,,,Đông Nam,,,Nội thất đầy đủ,Nhà ngõ,,,19 m,130 m²,2680000000,"20,62 triệu/m²",,1,Hẻm xe hơi,,,3 phòng,130 m²,3 phòng,Nhà ở,,,5 m
"chưa có, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Nội thất đầy đủ,Nhà ngõ,,,10 m,80 m²,1070000000,"26,75 triệu/m²",,Giấy tờ khác,Hẻm xe hơi,,Đồng Nai,2 phòng,40 m²,2 phòng,Căn hộ/Chung cư,,Phường Trảng Dài,4 m
"lữ mành, Phường Thanh Bình, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,3,Nội thất đầy đủ,Nhà mặt phố,,,13.5 m,150 m²,5700000000,114 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,50 m²,2 phòng,Căn hộ/Chung cư,,Phường Thanh Bình,3.8 m
"Đường Duy Tân, Đồng Nai",,,,,,,,,,Nhà ngõ,,,22 m,110 m²,1450000000,"13,18 triệu/m²",,1,1,,Đồng Nai,2 phòng,110 m²,1 phòng,Nhà ở,,,5 m
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà mặt phố,,,51 m,255 m²,4500000000,"17,65 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,255 m²,2 phòng,Nhà ở,,Phường Tân Phong,4.9 m
"Đường 25B, Thị trấn Hiệp Phước, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,,Đông,,4,Bàn giao thô,Nhà mặt phố,,,21 m,252 m²,8800000000,"45,13 triệu/m²",,Đang chờ sổ,,,Đồng Nai,3 phòng,195 m²,5 phòng,Nhà ở,,Thị trấn Hiệp Phước,9.3 m
"Đường Hương lộ 2, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà mặt phố,,,19 m,184 m²,6900000000,"58,97 triệu/m²",,,,,Đồng Nai,4 phòng,117 m²,4 phòng,Nhà ở,,Xã Long Hưng,6 m
"Đường Hoàng Bá Bích, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,2,,,2,Nhà ngõ,,,29 m,200 m²,4800000000,"33,33 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,144 m²,2 phòng,Đất,,Phường Long Bình,5 m
"Đường Hùng Vương, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,,,,,Hoàn thiện cơ bản,Nhà ngõ,,,20 m,100 m²,1900000000,19 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,100 m²,1 phòng,Đất,,Xã Phú Đông,5 m
"Đường Đồng Khởi, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Nam,,,,Nhà ngõ,,,18 m,88 m²,2450000000,"27,84 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,88 m²,2 phòng,Đất,,Phường Tân Phong,5 m
"BÙI TRỌNG NGHĨA, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Hoàn thiện cơ bản,Nhà mặt phố,,,28 m,140 m²,1800000000,"12,86 triệu/m²",,Giấy tờ khác,,,Đồng Nai,3 phòng,140 m²,2 phòng,Đất,,Phường Trảng Dài,5 m
"Đường Số 1, Phường Tân Hòa, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,1,,,,,3500000000,"31,82 triệu/m²",,1,,,Đồng Nai,2 phòng,110 m²,1 phòng,Đất,,Phường Tân Hòa,
"Hẻm 475, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Bắc,,,,Nhà ngõ,,,24 m,132 m²,2850000000,"21,59 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,2 phòng,132 m²,1 phòng,Đất,,Phường Bửu Long,5.5 m
,,,,,,,,,,Nhà ngõ,,,,80 m²,100,1 đ/m²,,,,,,2 phòng,100 m²,,Nhà ở,,Xã An Viễn,
"Đường 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,,,,Hoàn thiện cơ bản,Nhà mặt phố,,,18 m,90 m²,1450000000,"16,11 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,90 m²,2 phòng,Nhà ở,,Xã Thạnh Phú,5 m
"Đường Huỳnh Văn Nghệ, Phường Bửu Long, ",,,,,,,,,,Nhà mặt phố,,,20 m,90 m²,1800000000,20 triệu/m²,,Đang chờ sổ,Hẻm xe hơi,,,2 phòng,90 m²,1 phòng,Đất,,Phường Bửu Long,4.5 m
"Đường 1, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,2,,,Nội thất đầy đủ,1,,,32 m,160 m²,2950000000,"18,44 triệu/m²",,1,,,Đồng Nai,3 phòng,160 m²,2 phòng,Đất,,Phường Trảng Dài,5 m
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà mặt phố,,,30 m,140 m²,10500000000,75 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,4 phòng,140 m²,2 phòng,Đất,,Phường Tân Hiệp,4 m
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Bắc,,,,Nhà ngõ,,,30 m,,3200000000,"20,65 triệu/m²",,,,,Đồng Nai,2 phòng,155 m²,1 phòng,Đất,,Phường Tân Phong,5 m
"Đường Điểu Xiển, Xã Bàu Trâm, Thành phố Long Khánh, ",,,Thành phố Long Khánh,,,3,,,Hoàn thiện cơ bản,Nhà mặt phố,,,16 m,95 m²,1700000000,"17,89 triệu/m²",,1,,,,3 phòng,95 m²,2 phòng,Đất,,Xã Bàu Trâm,6 m
"Đường 768B, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Nam,,,Nội thất đầy đủ,Nhà ngõ,,,15 m,120 m²,1300000000,"21,67 triệu/m²",,Giấy tờ khác,Hẻm xe hơi,,Đồng Nai,3 phòng,60 m²,2 phòng,Đất,,Phường Trảng Dài,4 m
"Đường Nguyễn Tri Phương, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Bắc,,,,Nhà phố liền kề,,,19 m,150 m²,2650000000,"33,54 triệu/m²",,1,1,,Đồng Nai,2 phòng,79 m²,2 phòng,Đất,,,4 m
"Đường Trần Văn Xã, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Nam,,,Nội thất đầy đủ,Nhà ngõ,,,20 m,250 m²,2500000000,"11,36 triệu/m²",,Giấy tờ khác,Hẻm xe hơi,,Đồng Nai,3 phòng,220 m²,2 phòng,Đất,,Phường Trảng Dài,12 m
"Đường Bùi Hữu Nghĩa, Phường Tân Hạnh, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà ngõ,,,18 m,140 m²,2100000000,"29,17 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,72 m²,2 phòng,Đất,,Phường Tân Hạnh,4 m
"Đường Quốc Lộ 51, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông,,,,Nhà mặt phố,,,45 m,355 m²,6350000000,"17,89 triệu/m²",,Đã có sổ,,,Đồng Nai,1 phòng,355 m²,1 phòng,Đất,,Phường Tam Phước,8 m
"Đường Nam Cao, Xã Long Hưng, ",,,,,,,,,,Nhà phố liền kề,,,,,6000000000,"51,28 triệu/m²",,1,,,,4 phòng,117 m²,,Đất,,Xã Long Hưng,
"Đường Phạm Văn Thuận, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,,Nhà ngõ,,,16 m,82 m²,1550000000,"18,9 triệu/m²",,1,,,Đồng Nai,2 phòng,82 m²,1 phòng,Đất,,Phường Tam Hiệp,5 m
"Đường Đồng Khởi, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,,,,,Nhà mặt phố,,,18 m,160 m²,1630000000,"20,38 triệu/m²",,,,,Đồng Nai,3 phòng,80 m²,2 phòng,Đất,,,4.5 m
"Đường N5, Xã Trung Hoà, Huyện Trảng Bom, Đồng Nai",,,Huyện Trảng Bom,,,Đông,,,,Nhà ngõ,,,18 m,85 m²,650000000,"7,65 triệu/m²",,Giấy tờ khác,,,Đồng Nai,1 phòng,85 m²,2 phòng,Đất,,Xã Trung Hoà,5 m
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Bắc,,Đông Nam,,,Nội thất cao cấp,,,,,,1600000000,"21,92 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,73 m²,2 phòng,Căn hộ/Chung cư,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,4,,1,,,1,,,,,,2100000000,"30,43 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,69 m²,2 phòng,Căn hộ/Chung cư,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai.",,1,Thành phố Biên Hòa,,,,,,,,,,,,1400000000,"19,72 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,71 m²,2 phòng,Căn hộ/Chung cư,,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, ",,1,,,,,10,,Bàn giao thô,,,,,,300000000,"4,55 triệu/m²",,3,,Chưa bàn giao,,2 phòng,66 m²,2 phòng,Căn hộ/Chung cư,10.10,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,6,,7,,,1,,,,,,2280000000,"30,4 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,75 m²,2 phòng,Căn hộ/Chung cư,,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,1900000000,"26,76 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,71 m²,2 phòng,Căn hộ/Chung cư,,Phường Hố Nai,
