city,date,direction,district,floors,front_road,id,length,price,property_legal_document,rooms,size,type_adv,type_real_estate,ward,width
Bình Dương,06/10/2021,_,Thị xã Bến Cát,1,20m,8913774,18m," 2,35 tỷ ",---,2, 118 m,Cần bán,Nhà mặt tiền,Phường Mỹ Phước,5m
Bình Dương,06/10/2021,_,Thành phố Dĩ An,3,12m,9109461,16m, 43 triệu / m,Sổ hồng/ Sổ đỏ,4, 192 m,Cần bán,Nhà mặt tiền,Phường Tân Bình,4m
Bình Dương,06/10/2021,_,Thành phố Thuận An,---,---,9113775,---, 900 triệu ,Giấy tờ hợp lệ,---, 32 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,18/09/2021,_,Thị xã Tân Uyên,---,5m,8847947,24m," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 120 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Phước Khánh,5m
Bình Dương,08/10/2021,_,Thành phố Thuận An,---,7m,7607609,14m, 650 triệu ,Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Chuẩn,5m
Bình Dương,10/10/2021,Đông Nam,Thành phố Thủ Dầu Một,---,4m,8249186,30m, 18 tỷ ,Sổ hồng/ Sổ đỏ,---, 700 m,Cần bán,Nhà trong hẻm,Phường Chánh Nghĩa,21m
Bình Dương,18/09/2021,_,Thị xã Tân Uyên,---,18m,9032705,20m, 900 triệu ,---,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,18/09/2021,_,Thị xã Tân Uyên,---,15m,6897973,23m, 890 triệu ,Sổ hồng/ Sổ đỏ,---, 115 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,5m
Bình Dương,29/09/2021,_,Thị xã Bến Cát,---,13m,9073019,16m, 1 tỷ ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,Nhà mặt tiền,Phường Mỹ Phước,5m
Bình Dương,10/10/2021,Tây Nam,Thị xã Bến Cát,---,12m,8364657,180m, 43 tỷ ,Sổ hồng/ Sổ đỏ,---, 6.466 m,Cần bán,"Đất thổ cư, đất ở",Xã Phú An,36m
Bình Dương,29/09/2021,Đông,Thị xã Bến Cát,---,12m,8824344,20m, 700 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Mỹ Phước,5m
Bình Dương,29/09/2021,_,Thị xã Tân Uyên,---,22m,9073820,---, 930 triệu ,Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Vĩnh Tân,---
Bình Dương,29/09/2021,_,Thị xã Tân Uyên,---,7m,9074078,20m, 890 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,18/09/2021,_,Thị xã Tân Uyên,---,20m,9032610,16m, 800 triệu ,---,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Uyên Hưng,5m
Bình Dương,29/09/2021,Tây Nam,Thị xã Tân Uyên,---,15m,9073577,18m, 2 tỷ ,Sổ hồng/ Sổ đỏ,---, 81 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Phú Chánh,"4,5m"
Bình Dương,29/09/2021,Đông Bắc,Thị xã Tân Uyên,---,13m,9073627,21m," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 95 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Phú Chánh,"4,1m"
Bình Dương,29/09/2021,_,Thành phố Dĩ An,35,120m,9073997,7m," 1,2 tỷ ",Sổ hồng/ Sổ đỏ,1, 35 m,Cần bán,Căn hộ chung cư,Phường Dĩ An,5m
Bình Dương,29/09/2021,_,Huyện Bắc Tân Uyên,---,22m,9073752,---, 900 triệu ,Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Tân Lập,---
Bình Dương,29/09/2021,Đông Nam,Thành phố Thuận An,38,---,8939757,---," 1,68 tỷ ",Sổ hồng/ Sổ đỏ,2, 69 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,05/10/2021,_,Huyện Bàu Bàng,1,24m,8716648,25m, 2 tỷ ,Sổ hồng/ Sổ đỏ,2, 125 m,Cần bán,"Biệt thự, nhà liền kề",Xã Trừ Văn Thố,5m
Bình Dương,08/10/2021,Tây Bắc,Thành phố Dĩ An,---,16m,7986322,"18,75m"," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 75 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,4m
Bình Dương,29/09/2021,Tây Nam,Thành phố Dĩ An,10,---,9074764,---," 2,3 tỷ ",Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,04/10/2021,Nam,Thành phố Thuận An,1,10m,9100677,8m," 1,4 tỷ ",Giấy tờ hợp lệ,1, 47 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,6m
Bình Dương,04/10/2021,Đông Bắc,Thành phố Dĩ An,---,8m,8424729,12m," 2,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 85 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Bình,7m
Bình Dương,29/09/2021,_,Thị xã Bến Cát,---,"4,5m",9027569,19m," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 153 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,8m
Bình Dương,04/10/2021,Bắc,Thành phố Dĩ An,---,6m,8248183,"15,8m"," 2,73 tỷ ",Sổ hồng/ Sổ đỏ,---, 63 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,4m
Bình Dương,05/10/2021,_,Huyện Dầu Tiếng,---,13m,8809891,30m," 5,5 tỷ ",---,---, 788 m,Cần bán,"Đất thổ cư, đất ở",Xã An Lập,25m
Bình Dương,09/10/2021,Bắc,Thành phố Thủ Dầu Một,1,7m,9092273,25m," 5,2 tỷ ",Sổ hồng/ Sổ đỏ,2, 108 m,Cần bán,Nhà mặt tiền,Phường Phú Hòa,4m
Bình Dương,29/09/2021,Nam,Thị xã Tân Uyên,---,7m,8707305,20m, 1 tỷ ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Uyên Hưng,5m
Bình Dương,04/10/2021,_,Thành phố Thủ Dầu Một,---,0m,9100489,---, 27 tỷ ,Sổ hồng/ Sổ đỏ,---, 483 m,Cần bán,Nhà mặt tiền,Phường Phú Thọ,0m
Bình Dương,09/10/2021,_,Thành phố Dĩ An,---,5m,8470045,15m," 2,35 tỷ ",Sổ hồng/ Sổ đỏ,3, 75 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,5m
Bình Dương,09/10/2021,_,Thành phố Dĩ An,---,3m,9132878,19m," 1,55 tỷ ",Sổ hồng/ Sổ đỏ,---, 95 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,5m
Bình Dương,09/10/2021,Đông Nam,Thị xã Bến Cát,---,16m,9131896,17m," 1,19 tỷ ",Sổ hồng/ Sổ đỏ,---, 85 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Mỹ Phước,5m
Bình Dương,04/10/2021,_,Thành phố Thủ Dầu Một,---,3m,8000484,26m," 1,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 127 m,Cần bán,"Đất thổ cư, đất ở",Phường Chánh Mỹ,5m
Bình Dương,09/10/2021,_,Thị xã Tân Uyên,---,4m,9132739,36m," 2,5 tỷ ",---,---, 171 m,Cần bán,"Phòng trọ, nhà trọ",Phường Tân Phước Khánh,5m
Bình Dương,09/10/2021,_,Thành phố Thuận An,29,20m,6729622,10m, 839 triệu ,Sổ hồng/ Sổ đỏ,1, 40 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,4m
Bình Dương,09/10/2021,_,Thành phố Dĩ An,3,13m,9132945,16m," 3,95 tỷ ",Sổ hồng/ Sổ đỏ,4, 180 m,Cần bán,Nhà mặt tiền,Phường Bình An,4m
Bình Dương,09/10/2021,Đông Nam,Thành phố Thuận An,29,24m,7078862,10m, 839 triệu ,Sổ hồng/ Sổ đỏ,2, 39 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,5m
Bình Dương,09/10/2021,_,Thành phố Dĩ An,---,8m,6562183,15m," 2,05 tỷ ",Sổ hồng/ Sổ đỏ,---, 63 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Bình,"4,3m"
Bình Dương,04/10/2021,_,Thành phố Thuận An,40,---,8541943,---, 900 triệu ,---,3, 80 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
Bình Dương,10/10/2021,Tây Bắc,Thành phố Thuận An,---,4m,9137455,18m," 2,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 81 m,Cần bán,Nhà trong hẻm,Phường Thuận Giao,"4,3m"
Bình Dương,10/10/2021,_,Thị xã Bến Cát,2,15m,9059729,15m, 2 tỷ ,Sổ hồng/ Sổ đỏ,3, 75 m,Cần bán,"Biệt thự, nhà liền kề",Phường Thới Hòa,5m
Bình Dương,10/10/2021,_,Thị xã Bến Cát,---,14m,9059749,30m," 1,85 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
Bình Dương,09/10/2021,_,Thị xã Tân Uyên,---,13m,9041130,30m," 1,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 13 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,5m
Bình Dương,10/10/2021,_,Thị xã Bến Cát,3,16m,9048192,80m," 3,07 tỷ ",Sổ hồng/ Sổ đỏ,3, 80 m,Cần bán,"Biệt thự, nhà liền kề",Phường Thới Hòa,5m
Bình Dương,10/10/2021,_,Thị xã Bến Cát,3,15m,9048158,15m, 19 triệu / m,Sổ hồng/ Sổ đỏ,3, 75 m,Cần bán,"Biệt thự, nhà liền kề",Phường Thới Hòa,5m
Bình Dương,10/10/2021,Tây,Thành phố Thủ Dầu Một,---,3m,9139065,29m, 25 triệu / m,Sổ hồng/ Sổ đỏ,3, 580 m,Cần bán,Nhà trong hẻm,Phường Phú Hòa,20m
Bình Dương,29/09/2021,_,Thị xã Tân Uyên,---,13m,9073267,14m, 950 triệu ,Sổ hồng/ Sổ đỏ,---, 90 m,Cần bán,Nhà mặt tiền,Xã Vĩnh Tân,5m
Bình Dương,10/10/2021,Bắc,Thị xã Bến Cát,---,15m,9137430,30m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 150 m,Cần bán,Nhà mặt tiền,Phường Thới Hòa,5m
Bình Dương,05/10/2021,_,Thị xã Bến Cát,---,7m,7963368,16m, 760 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã An Điền,5m
Bình Dương,05/10/2021,_,Thành phố Thủ Dầu Một,---,6m,9101008,---, 80 tỷ ,Giấy tờ hợp lệ,---, 8.200 m,Cần bán,"Đất nông, lâm nghiệp",Phường Tân An,30m
Bình Dương,05/10/2021,_,Thành phố Thủ Dầu Một,---,6m,9101523,---, 32 tỷ ,Giấy tờ hợp lệ,---, 3.009 m,Cần bán,"Đất nông, lâm nghiệp",Phường Tân An,26m
Bình Dương,05/10/2021,Đông,Huyện Bàu Bàng,---,8m,9102232,112m, 2 tỷ ,Sổ hồng/ Sổ đỏ,---, 564 m,Cần bán,"Đất nông, lâm nghiệp",Thị trấn Lai Uyên,5m
Bình Dương,09/10/2021,_,Thành phố Dĩ An,20,16m,6747851,15m," 1,4 tỷ ",Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,4m
Bình Dương,01/10/2021,_,Thành phố Thuận An,---,16m,9086324,---, 900 triệu ,Sổ hồng/ Sổ đỏ,2, 56 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,05/10/2021,Nam,Thành phố Dĩ An,4,5m,3534840,22m," 12,7 tỷ ",Sổ hồng/ Sổ đỏ,18, 420 m,Cần bán,"Nhà hàng, khách sạn",Phường Bình An,19m
Bình Dương,05/10/2021,_,Huyện Dầu Tiếng,---,18m,8810123,140m," 2,5 tỷ ",---,---, 3.972 m,Cần bán,"Đất thổ cư, đất ở",Xã Minh Tân,30m
Bình Dương,29/09/2021,_,Thị xã Tân Uyên,---,15m,8884109,20m, 980 triệu ,---,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,05/10/2021,_,Huyện Bàu Bàng,1,24m,8726326,20m, 4 tỷ ,Sổ hồng/ Sổ đỏ,2, 200 m,Cần bán,"Biệt thự, nhà liền kề",Xã Trừ Văn Thố,10m
Bình Dương,29/09/2021,_,Thị xã Tân Uyên,---,22m,8720600,16m, 890 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Vĩnh Tân,6m
Bình Dương,29/09/2021,_,Thành phố Thuận An,8,---,7111498,---," 1,58 tỷ ",---,3, 83 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,09/10/2021,Bắc,Thành phố Thuận An,23,---,9131346,---," 1,625 tỷ ",Giấy tờ hợp lệ,2, 65 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
Bình Dương,30/09/2021,Đông Nam,Thị xã Tân Uyên,---,5m,7914102,27m," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 141 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Phước Khánh,"5,6m"
Bình Dương,30/09/2021,_,Thị xã Bến Cát,---,7m,5784945,16m, 650 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
Bình Dương,05/10/2021,_,Thị xã Tân Uyên,1,7m,7338346,13m," 1,25 tỷ ",Sổ hồng/ Sổ đỏ,2, 65 m,Cần bán,Nhà trong hẻm,Xã Vĩnh Tân,5m
Bình Dương,10/10/2021,Tây Nam,Thị xã Bến Cát,1,5m,8491394,16m," 1,9 tỷ ",Sổ hồng/ Sổ đỏ,2, 80 m,Cần bán,Nhà mặt tiền, Phường Chánh Phú Hòa,5m
Bình Dương,05/10/2021,_,Huyện Bàu Bàng,1,24m,8710138,20m, 2 tỷ ,Sổ hồng/ Sổ đỏ,2, 125 m,Cần bán,"Biệt thự, nhà liền kề",Xã Trừ Văn Thố,5m
Bình Dương,10/10/2021,Đông Nam,Thành phố Thủ Dầu Một,13,8m,8341484,25m," 4,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 125 m,Cần bán,Nhà trong hẻm,Phường Hiệp Thành,5m
Bình Dương,05/10/2021,_,Huyện Bàu Bàng,---,13m,9101660,---, 519 triệu ,---,---, 120 m,Cần bán,"Đất thổ cư, đất ở",Xã Trừ Văn Thố,5m
Bình Dương,10/10/2021,Tây Bắc,Thành phố Thủ Dầu Một,1,3m,8181773,25m," 4,1 tỷ ",Sổ hồng/ Sổ đỏ,3, 125 m,Cần bán,Nhà trong hẻm,Phường Phú Hòa,5m
Bình Dương,10/10/2021,Tây Nam,Thành phố Thủ Dầu Một,---,5m,7736375,20m," 6,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 140 m,Cần bán,"Đất thổ cư, đất ở",Phường Hiệp Thành,7m
Bình Dương,10/10/2021,Đông,Thị xã Tân Uyên,---,8m,7789936,60m, 5 triệu / m,Sổ hồng/ Sổ đỏ,---, 2.777 m,Cần bán,Mặt bằng,Xã Vĩnh Tân,30m
Bình Dương,10/10/2021,_,Thị xã Bến Cát,---,14m,9048528,150m," 1,85 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,10m
Bình Dương,10/10/2021,Tây Bắc,Thành phố Thủ Dầu Một,---,5m,7798611,47m," 12,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 479 m,Cần bán,"Đất thổ cư, đất ở",Phường Hiệp An,"10,2m"
Bình Dương,05/10/2021,Đông Nam,Thành phố Thuận An,15,80m,8818793,---," 2,2 tỷ ",Giấy tờ hợp lệ,2, 69 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,10/10/2021,Đông Nam,Thành phố Thủ Dầu Một,---,12m,8338393,23m, 12 tỷ ,Sổ hồng/ Sổ đỏ,---, 261 m,Cần bán,"Đất thổ cư, đất ở",Phường Hiệp An,"10,45m"
Bình Dương,10/10/2021,Tây Nam,Thành phố Thủ Dầu Một,---,4m,9139252,20m," 4,1 tỷ ",Sổ hồng/ Sổ đỏ,3, 180 m,Cần bán,Nhà trong hẻm,Phường Phú Lợi,8m
Bình Dương,11/10/2021,Bắc,Thị xã Tân Uyên,---,---,9134371,38m," 6,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 374 m,Cần bán,"Phòng trọ, nhà trọ",Xã Vĩnh Tân,10m
Bình Dương,30/09/2021,_,Huyện Bắc Tân Uyên,---,13m,9075815,---," 12,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 84 m,Cần bán,"Đất thổ cư, đất ở",Xã Bình Mỹ,---
Bình Dương,05/10/2021,_,Thị xã Bến Cát,---,15m,9103444,---," 2,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 136 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,5m
Bình Dương,11/10/2021,_,Thị xã Tân Uyên,2,16m,9137790,20m," 2,65 tỷ ",Sổ hồng/ Sổ đỏ,2, 100 m,Cần bán,"Biệt thự, nhà liền kề",Xã Vĩnh Tân,5m
Bình Dương,11/10/2021,_,Thành phố Thuận An,---,7m,6913423,12m, 21 triệu / m,Sổ hồng/ Sổ đỏ,---, 60 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Bình Chuẩn,5m
Bình Dương,29/09/2021,_,Thành phố Thuận An,---,30m,7195893,---," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,2, 86 m,Cần bán,"Biệt thự, nhà liền kề",Phường Lái Thiêu,---
Bình Dương,08/10/2021,_,Thị xã Bến Cát,---,7m,8595245,12m, 750 triệu ,Sổ hồng/ Sổ đỏ,---, 72 m,Cần bán,"Đất thổ cư, đất ở",Phường Chánh Phú Hòa,7m
Bình Dương,11/10/2021,_,Huyện Bàu Bàng,---,6m,9140629,100m," 1,25 tỷ ",Sổ hồng/ Sổ đỏ,---, 1.000 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Lai Hưng,10m
Bình Dương,08/10/2021,_,Huyện Bàu Bàng,---,6m,9123525,110m," 1,35 tỷ ",Sổ hồng/ Sổ đỏ,---, 1.100 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Lai Hưng,10m
Bình Dương,08/10/2021,Nam,Thành phố Thuận An,2,6m,8762871,"16,7m"," 3,3 tỷ ",Sổ hồng/ Sổ đỏ,5, 67 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,4m
Bình Dương,08/10/2021,_,Thị xã Bến Cát,---,15m,9124420,16m, 900 triệu ,---,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Mỹ Phước,5m
Bình Dương,10/10/2021,Tây Bắc,Thành phố Thủ Dầu Một,---,5m,7942625,80m," 5,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 1.245 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân An,"9,18m"
Bình Dương,08/10/2021,_,Huyện Bàu Bàng,---,13m,9045622,20m, 700 triệu ,---,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Lai Uyên,5m
Bình Dương,08/10/2021,_,Thị xã Bến Cát,---,12m,9044636,16m, 880 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,5m
Bình Dương,10/10/2021,Đông,Thành phố Thủ Dầu Một,---,3m,8181748,33m," 3,65 tỷ ",Sổ hồng/ Sổ đỏ,2, 227 m,Cần bán,Nhà trong hẻm,Phường Phú Hòa,"6,66m"
Bình Dương,08/10/2021,Đông,Thị xã Tân Uyên,---,5m,7841881,20m, 700 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,5m
Bình Dương,08/10/2021,Đông Nam,Thị xã Tân Uyên,---,13m,9021365,16m," 1,15 tỷ ",Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Vĩnh Tân,5m
Bình Dương,11/10/2021,_,Thành phố Dĩ An,---,22m,9138200,22m," 3,96 tỷ ",Sổ hồng/ Sổ đỏ,---, 110 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Bình An,5m
Bình Dương,10/10/2021,Đông Bắc,Thành phố Thủ Dầu Một,---,4m,7942566,24m," 4,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 246 m,Cần bán,"Đất thổ cư, đất ở",Phường Hiệp Thành,10m
Bình Dương,09/10/2021,_,Thị xã Bến Cát,1,5m,5463760,12m," 1,35 tỷ ",Giấy tờ hợp lệ,3, 62 m,Cần bán,Nhà trong hẻm,Phường Mỹ Phước,5m
Bình Dương,08/10/2021,_,Huyện Bắc Tân Uyên,3,13m,8896333,16m, 880 triệu ,Sổ hồng/ Sổ đỏ,3, 80 m,Cần bán,"Đất nền, liền kề, đất dự án", Xã Tân Lập,5m
Bình Dương,08/10/2021,Đông,Thành phố Thuận An,2,6m,9124831,17m," 3,3 tỷ ",Sổ hồng/ Sổ đỏ,5, 68 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,4m
Bình Dương,09/10/2021,_,Huyện Bắc Tân Uyên,---,15m,9130615,16m, 855 triệu ,---,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Tân Lập,5m
Bình Dương,09/10/2021,_,Thị xã Bến Cát,---,15m,9130757,16m, 950 triệu ,---,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Mỹ Phước,5m
Bình Dương,06/10/2021,Đông,Thành phố Thuận An,---,7m,8783232,14m, 900 triệu ,Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Chuẩn,5m
Bình Dương,09/10/2021,_,Thành phố Thuận An,2,12m,9127539,13m," 2,3 tỷ ",Sổ hồng/ Sổ đỏ,4, 63 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,5m
Bình Dương,09/10/2021,_,Huyện Bàu Bàng,---,5m,8133611,28m, 650 triệu ,Sổ hồng/ Sổ đỏ,---, 140 m,Cần bán,"Đất thổ cư, đất ở",Xã Trừ Văn Thố,5m
Bình Dương,07/10/2021,Nam,Thành phố Thuận An,---,13m,9116173,13m," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 65 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường An Phú,5m
Bình Dương,11/10/2021,_,Thành phố Thuận An,---,6m,9137371,16m," 2,3 tỷ ",Giấy tờ hợp lệ,---, 81 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Chuẩn,5m
Bình Dương,07/10/2021,_,Huyện Bàu Bàng,---,8m,9109677,48m," 1,09 tỷ ",Sổ hồng/ Sổ đỏ,---, 216 m,Cần bán,"Đất thổ cư, đất ở", Xã Long Nguyên,5m
Bình Dương,07/10/2021,Nam,Thành phố Thuận An,23,10m,8920268,---," 1,3 tỷ ",Giấy tờ hợp lệ,2, 52 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
Bình Dương,07/10/2021,_,Thị xã Bến Cát,---,42m,9117228,20m," 1,56 tỷ ",---,---, 120 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,6m
Bình Dương,11/10/2021,Đông Bắc,Thành phố Thuận An,29,25m,9141002,---, 27 triệu / m,Giấy phép XD,1, 32 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,07/10/2021,_,Thành phố Thuận An,8,---,9118195,---, 900 triệu ,---,2, 60 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,07/10/2021,_,Thị xã Bến Cát,---,7m,8581517,16m, 985 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
Bình Dương,08/10/2021,Tây Nam,Thành phố Thuận An,---,10m,7661174,"24,5m"," 3,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 122 m,Cần bán,"Đất thổ cư, đất ở",Phường An Phú,5m
Bình Dương,08/10/2021,Đông,Thành phố Thủ Dầu Một,---,6m,8838023,17m, 1 tỷ ,Sổ hồng/ Sổ đỏ,---, 85 m,Cần bán,"Đất thổ cư, đất ở",Phường Tương Bình Hiệp,5m
Bình Dương,07/10/2021,_,Huyện Bắc Tân Uyên,---,13m,9038527,14m, 830 triệu ,Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Bình Mỹ,5m
Bình Dương,07/10/2021,_,Huyện Bàu Bàng,3,20m,9119702,20m," 1,7 tỷ ",Sổ hồng/ Sổ đỏ,3, 100 m,Cần bán,"Biệt thự, nhà liền kề",Xã Trừ Văn Thố,5m
Bình Dương,07/10/2021,_,Thị xã Bến Cát,2,16m,9118299,20m," 2,4 tỷ ",Sổ hồng/ Sổ đỏ,4, 100 m,Cần bán,"Biệt thự, nhà liền kề",Phường Thới Hòa,5m
Bình Dương,07/10/2021,_,Huyện Bắc Tân Uyên,---,13m,9120119,---, 10 triệu / m,Sổ hồng/ Sổ đỏ,---, 121 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Bình Mỹ,---
Bình Dương,07/10/2021,_,Thị xã Tân Uyên,---,8m,9013920,12m, 900 triệu ,Sổ hồng/ Sổ đỏ,---, 84 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Vĩnh Tân,7m
Bình Dương,07/10/2021,_,Thị xã Tân Uyên,---,7m,8580933,20m, 575 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
